"","Date","wf1 forecast","wf2 forecast","wf3 forecast","wf4 forecast","wf5 forecast"
"67",2011-01-03 18:00:00,0.102575505294721,0.135698859987554,0.138942682200905,0.123172360839892,0.109599778430455
"68",2011-01-03 19:00:00,0.102566988372704,0.135698859987554,0.138934376855511,0.123279063590808,0.10959977219085
"69",2011-01-03 20:00:00,0.102572614943338,0.135698859987554,0.138927846726135,0.123326503287781,0.109599767846098
"70",2011-01-03 21:00:00,0.102601336842508,0.135698859987554,0.138922712535497,0.123263769816922,0.109599764810318
"71",2011-01-03 22:00:00,0.102645135258877,0.135698859987554,0.138918676212028,0.123153319079085,0.109599762648542
"72",2011-01-03 23:00:00,0.10269263803204,0.135698859987554,0.138915503300661,0.123056639454875,0.109599761065746
"73",2011-01-04 00:00:00,0.102738248366309,0.135698859987554,0.138913009289748,0.123005700336537,0.109599759875687
"74",2011-01-04 01:00:00,0.102786877564341,0.135698859987554,0.138911048975638,0.122973499467533,0.109599758965496
"75",2011-01-04 02:00:00,0.102829039047778,0.135698859987554,0.138909508138618,0.123016892662217,0.109599758266469
"76",2011-01-04 03:00:00,0.102864543230156,0.135698859987554,0.138908296979716,0.123107984251534,0.109599757734003
"77",2011-01-04 04:00:00,0.102875726008543,0.135698859987554,0.138907344927279,0.123173091801621,0.109599757335412
"78",2011-01-04 05:00:00,0.102861369704047,0.135698859987554,0.138906596530159,0.123173855317652,0.10959975704351
"79",2011-01-04 06:00:00,0.10282426005551,0.135698859987554,0.138906008217873,0.123098189345485,0.109599756834172
"80",2011-01-04 07:00:00,0.102779962281037,0.135698859987554,0.138905545750397,0.122997303768404,0.109599756686199
"81",2011-01-04 08:00:00,0.102738423160071,0.135698859987554,0.138905182214511,0.122849116346323,0.109599756581992
"82",2011-01-04 09:00:00,0.10271321633824,0.135698859987554,0.138904896451992,0.122707246829726,0.109599756507991
"83",2011-01-04 10:00:00,0.102700632672966,0.135698859987554,0.13890467182738,0.122588890171139,0.109599756454487
"84",2011-01-04 11:00:00,0.102699494128573,0.135698859987554,0.138904495261376,0.122507255836519,0.109599756414952
"85",2011-01-04 12:00:00,0.102700897611337,0.135698859987554,0.138904356471508,0.122447632455148,0.109599756385193
"86",2011-01-04 13:00:00,0.102703250291624,0.135698859987554,0.138904247374884,0.122381458430834,0.109599756362567
"87",2011-01-04 14:00:00,0.102702732168581,0.135698859987554,0.138904161618165,0.122317976284238,0.109599756345376
"88",2011-01-04 15:00:00,0.102702182126451,0.135698859987554,0.138904094207676,0.122263622638297,0.109599756332448
"89",2011-01-04 16:00:00,0.102702511584618,0.135698859987554,0.138904041218426,0.122230680482621,0.109599756322882
"90",2011-01-04 17:00:00,0.102704669766732,0.135698859987554,0.138903999565307,0.122205646566588,0.109599756315928
"91",2011-01-04 18:00:00,0.102708862738294,0.135698859987554,0.138903966823258,0.122190869584949,0.109599756310947
"92",2011-01-04 19:00:00,0.10271401358392,0.135698859987554,0.138903941085982,0.122183608604367,0.109599756307405
"93",2011-01-04 20:00:00,0.102719338796173,0.135698859987554,0.138903920854945,0.122179196716023,0.109599756304885
"94",2011-01-04 21:00:00,0.102723756768908,0.135698859987554,0.138903904952158,0.122180807079288,0.109599756303072
"95",2011-01-04 22:00:00,0.102726759721827,0.135698859987554,0.138903892451623,0.122181377741966,0.109599756301749
"96",2011-01-04 23:00:00,0.102726716747464,0.135698859987554,0.138903882625448,0.122173967784847,0.109599756300766
"97",2011-01-05 00:00:00,0.102724469303472,0.135698859987554,0.138903874901467,0.122166563272254,0.109599756300027
"98",2011-01-05 01:00:00,0.102720351945804,0.135698859987554,0.138903868829935,0.122163246424652,0.109599756299468
"99",2011-01-05 02:00:00,0.102716233554883,0.135698859987554,0.138903864057329,0.122165165567339,0.109599756299048
"100",2011-01-05 03:00:00,0.102713129193125,0.135698859987554,0.13890386030576,0.122164948847752,0.109599756298736
"101",2011-01-05 04:00:00,0.102711801365286,0.135698859987554,0.138903857356794,0.122165985626173,0.109599756298506
"102",2011-01-05 05:00:00,0.102711633756903,0.135698859987554,0.138903855038725,0.122169141042492,0.10959975629834
"103",2011-01-05 06:00:00,0.10271230036818,0.135698859987554,0.13890385321658,0.122170772959425,0.109599756298221
"104",2011-01-05 07:00:00,0.102712797247336,0.135698859987554,0.138903851784263,0.122169158023518,0.109599756298135
"105",2011-01-05 08:00:00,0.102713003001499,0.135698859987554,0.138903850658375,0.122165152534659,0.109599756298074
"106",2011-01-05 09:00:00,0.102712738454012,0.135698859987554,0.138903849773357,0.12216578222641,0.10959975629803
"107",2011-01-05 10:00:00,0.10271245466817,0.135698859987554,0.138903849077679,0.122168259546706,0.109599756297997
"108",2011-01-05 11:00:00,0.102712247042743,0.135698859987554,0.138903848530833,0.122174137496009,0.109599756297973
"109",2011-01-05 12:00:00,0.102712397153271,0.135698859987554,0.138903848100978,0.122181860235799,0.109599756297954
"110",2011-01-05 13:00:00,0.102712863621112,0.135698859987554,0.138903847763085,0.122191327139911,0.109599756297941
"111",2011-01-05 14:00:00,0.10271347947367,0.135698859987554,0.138903847497481,0.122200657340217,0.10959975629793
"112",2011-01-05 15:00:00,0.102714105413381,0.135698859987554,0.138903847288699,0.122207520443978,0.109599756297923
"113",2011-01-05 16:00:00,0.102714544821544,0.135698859987554,0.138903847124584,0.122212555296167,0.109599756297917
"114",2011-01-05 17:00:00,0.102714711553287,0.135698859987554,0.138903846995579,0.122216150342986,0.109599756297913
"115",2011-01-05 18:00:00,0.102714565749726,0.135698859987554,0.138903846894174,0.122219517823109,0.109599756297911
"116",2011-01-05 19:00:00,0.102714236263454,0.135698859987554,0.138903846814463,0.122222571520976,0.109599756297908
"117",2011-01-05 20:00:00,0.102713783384753,0.135698859987554,0.138903846751805,0.12222552962808,0.109599756297907
"118",2011-01-05 21:00:00,0.102713438452587,0.135698859987554,0.138903846702552,0.122227638518453,0.109599756297906
"119",2011-01-05 22:00:00,0.102713240914096,0.135698859987554,0.138903846663837,0.122228831978017,0.109599756297905
"120",2011-01-05 23:00:00,0.102713231470814,0.135698859987554,0.138903846633403,0.122230005857879,0.109599756297904
"121",2011-01-06 00:00:00,0.102713318313597,0.135698859987554,0.138903846609481,0.122230930735287,0.109599756297904
"122",2011-01-06 01:00:00,0.102713433185081,0.135698859987554,0.138903846590677,0.122230789465041,0.109599756297904
"123",2011-01-06 02:00:00,0.102713481277492,0.135698859987554,0.138903846575896,0.122230453397016,0.109599756297903
"124",2011-01-06 03:00:00,0.102713471866282,0.135698859987554,0.138903846564277,0.122230482279958,0.109599756297903
"125",2011-01-06 04:00:00,0.102713407964198,0.135698859987554,0.138903846555143,0.122231170983226,0.109599756297903
"126",2011-01-06 05:00:00,0.102713348127205,0.135698859987554,0.138903846547964,0.122231506677154,0.109599756297903
"127",2011-01-06 06:00:00,0.102713316218953,0.135698859987554,0.13890384654232,0.12223167229044,0.109599756297903
"128",2011-01-06 07:00:00,0.102713341682879,0.135698859987554,0.138903846537884,0.122231981995181,0.109599756297903
"129",2011-01-06 08:00:00,0.102713402398333,0.135698859987554,0.138903846534397,0.122232250886322,0.109599756297903
"130",2011-01-06 09:00:00,0.102713480893404,0.135698859987554,0.138903846531656,0.122232252387221,0.109599756297903
"131",2011-01-06 10:00:00,0.102713549809628,0.135698859987554,0.138903846529502,0.122231948227873,0.109599756297903
"132",2011-01-06 11:00:00,0.102713584436446,0.135698859987554,0.138903846527808,0.122231929486176,0.109599756297903
"133",2011-01-06 12:00:00,0.10271358375424,0.135698859987554,0.138903846526477,0.122231876902825,0.109599756297903
"134",2011-01-06 13:00:00,0.102713551704063,0.135698859987554,0.13890384652543,0.122231852919954,0.109599756297903
"135",2011-01-06 14:00:00,0.10271350593699,0.135698859987554,0.138903846524608,0.122231673041393,0.109599756297903
"136",2011-01-06 15:00:00,0.102713461730451,0.135698859987554,0.138903846523961,0.122231396314237,0.109599756297903
"137",2011-01-06 16:00:00,0.102713437882336,0.135698859987554,0.138903846523453,0.122230974820437,0.109599756297903
"138",2011-01-06 17:00:00,0.10271343138373,0.135698859987554,0.138903846523053,0.122230414485369,0.109599756297903
"139",2011-01-06 18:00:00,0.102713444123322,0.135698859987554,0.138903846522739,0.122229858848654,0.109599756297903
"140",2011-01-06 19:00:00,0.102713460418876,0.135698859987554,0.138903846522492,0.122229320687019,0.109599756297903
"141",2011-01-06 20:00:00,0.102713472941262,0.135698859987554,0.138903846522298,0.12222885813085,0.109599756297903
"142",2011-01-06 21:00:00,0.102713474292256,0.135698859987554,0.138903846522146,0.122228541113492,0.109599756297903
"143",2011-01-06 22:00:00,0.102713467738062,0.135698859987554,0.138903846522026,0.122228376869299,0.109599756297903
"144",2011-01-06 23:00:00,0.102713456443495,0.135698859987554,0.138903846521932,0.122228208961037,0.109599756297903
"145",2011-01-07 00:00:00,0.102713448392399,0.135698859987554,0.138903846521857,0.122227996221684,0.109599756297903
"146",2011-01-07 01:00:00,0.102713446175257,0.135698859987554,0.138903846521799,0.122227851061897,0.109599756297903
"147",2011-01-07 02:00:00,0.102713451105353,0.135698859987554,0.138903846521753,0.12222778943611,0.109599756297903
"148",2011-01-07 03:00:00,0.102713459839513,0.135698859987554,0.138903846521717,0.122227685684828,0.109599756297903
"149",2011-01-07 04:00:00,0.10271346953813,0.135698859987554,0.138903846521689,0.122227584237916,0.109599756297903
"150",2011-01-07 05:00:00,0.102713475928817,0.135698859987554,0.138903846521667,0.122227530930338,0.109599756297903
"151",2011-01-07 06:00:00,0.102713477626266,0.135698859987554,0.138903846521649,0.12222756693803,0.109599756297903
"152",2011-01-07 07:00:00,0.102713475206295,0.135698859987554,0.138903846521636,0.122227566991554,0.109599756297903
"153",2011-01-07 08:00:00,0.102713469871072,0.135698859987554,0.138903846521625,0.122227534238667,0.109599756297903
"154",2011-01-07 09:00:00,0.102713464536204,0.135698859987554,0.138903846521616,0.122227510011806,0.109599756297903
"155",2011-01-07 10:00:00,0.102713460853848,0.135698859987554,0.13890384652161,0.122227493394152,0.109599756297903
"156",2011-01-07 11:00:00,0.102713459876451,0.135698859987554,0.138903846521604,0.122227467167354,0.109599756297903
"157",2011-01-07 12:00:00,0.102713460992241,0.135698859987554,0.1389038465216,0.122227426530149,0.109599756297903
"158",2011-01-07 13:00:00,0.102713463522578,0.135698859987554,0.138903846521597,0.122227420204423,0.109599756297903
"159",2011-01-07 14:00:00,0.102713465447994,0.135698859987554,0.138903846521595,0.122227417510229,0.109599756297903
"160",2011-01-07 15:00:00,0.102713466405666,0.135698859987554,0.138903846521593,0.122227429106057,0.109599756297903
"161",2011-01-07 16:00:00,0.102713465796829,0.135698859987554,0.138903846521591,0.122227442291228,0.109599756297903
"162",2011-01-07 17:00:00,0.102713464395002,0.135698859987554,0.13890384652159,0.122227460036016,0.109599756297903
"163",2011-01-07 18:00:00,0.102713462850702,0.135698859987554,0.138903846521589,0.122227471025046,0.109599756297903
"164",2011-01-07 19:00:00,0.102713462061165,0.135698859987554,0.138903846521588,0.122227484636366,0.109599756297903
"165",2011-01-07 20:00:00,0.102713462150314,0.135698859987554,0.138903846521587,0.122227514021355,0.109599756297903
"166",2011-01-07 21:00:00,0.102713463067103,0.135698859987554,0.138903846521587,0.122227547793697,0.109599756297903
"167",2011-01-07 22:00:00,0.102713464280373,0.135698859987554,0.138903846521587,0.12222757475052,0.109599756297903
"168",2011-01-07 23:00:00,0.102713465318674,0.135698859987554,0.138903846521586,0.122227605842417,0.109599756297903
"169",2011-01-08 00:00:00,0.102713465786958,0.135698859987554,0.138903846521586,0.122227645107522,0.109599756297903
"170",2011-01-08 01:00:00,0.102713465679509,0.135698859987554,0.138903846521586,0.122227674173566,0.109599756297903
"171",2011-01-08 02:00:00,0.10271346511587,0.135698859987554,0.138903846521586,0.122227685839627,0.109599756297903
"172",2011-01-08 03:00:00,0.102713464405292,0.135698859987554,0.138903846521586,0.122227695214336,0.109599756297903
"173",2011-01-08 04:00:00,0.102713463883579,0.135698859987554,0.138903846521586,0.122227711215585,0.109599756297903
"174",2011-01-08 05:00:00,0.102713463651605,0.135698859987554,0.138903846521585,0.122227720338702,0.109599756297903
"175",2011-01-08 06:00:00,0.102713463765407,0.135698859987554,0.138903846521585,0.122227724305416,0.109599756297903
"176",2011-01-08 07:00:00,0.102713464069179,0.135698859987554,0.138903846521585,0.122227727967743,0.109599756297903
"177",2011-01-08 08:00:00,0.102713464398243,0.135698859987554,0.138903846521585,0.12222773835219,0.109599756297903
"178",2011-01-08 09:00:00,0.102713464576317,0.135698859987554,0.138903846521585,0.122227743446789,0.109599756297903
"179",2011-01-08 10:00:00,0.102713464586631,0.135698859987554,0.138903846521585,0.122227744219494,0.109599756297903
"180",2011-01-08 11:00:00,0.102713464412315,0.135698859987554,0.138903846521585,0.122227745193257,0.109599756297903
"181",2011-01-08 12:00:00,0.102713464201205,0.135698859987554,0.138903846521585,0.122227746986793,0.109599756297903
"182",2011-01-08 13:00:00,0.102713464028083,0.135698859987554,0.138903846521585,0.122227748212147,0.109599756297903
"183",2011-01-08 14:00:00,0.102713463981158,0.135698859987554,0.138903846521585,0.122227748849858,0.109599756297903
"184",2011-01-08 15:00:00,0.102713464048453,0.135698859987554,0.138903846521585,0.122227752052017,0.109599756297903
"185",2011-01-08 16:00:00,0.102713464196802,0.135698859987554,0.138903846521585,0.122227753644063,0.109599756297903
"186",2011-01-08 17:00:00,0.102713464344196,0.135698859987554,0.138903846521585,0.122227754910318,0.109599756297903
"187",2011-01-08 18:00:00,0.102713464438739,0.135698859987554,0.138903846521585,0.122227755980152,0.109599756297903
"188",2011-01-08 19:00:00,0.102713464453293,0.135698859987554,0.138903846521585,0.122227756935937,0.109599756297903
"189",2011-01-08 20:00:00,0.102713464399647,0.135698859987554,0.138903846521585,0.122227755314684,0.109599756297903
"190",2011-01-08 21:00:00,0.102713464310662,0.135698859987554,0.138903846521585,0.122227752949983,0.109599756297903
"191",2011-01-08 22:00:00,0.102713464231943,0.135698859987554,0.138903846521585,0.122227752153823,0.109599756297903
"192",2011-01-08 23:00:00,0.102713464189905,0.135698859987554,0.138903846521585,0.122227751678071,0.109599756297903
"193",2011-01-09 00:00:00,0.102713464191274,0.135698859987554,0.138903846521585,0.122227749233405,0.109599756297903
"194",2011-01-09 01:00:00,0.102713464229567,0.135698859987554,0.138903846521585,0.122227746704033,0.109599756297903
"195",2011-01-09 02:00:00,0.102713464275058,0.135698859987554,0.138903846521585,0.122227745529948,0.109599756297903
"196",2011-01-09 03:00:00,0.102713464310124,0.135698859987554,0.138903846521585,0.122227744166067,0.109599756297903
"197",2011-01-09 04:00:00,0.10271346431952,0.135698859987554,0.138903846521585,0.122227741475237,0.109599756297903
"198",2011-01-09 05:00:00,0.102713464305221,0.135698859987554,0.138903846521585,0.122227739038372,0.109599756297903
"199",2011-01-09 06:00:00,0.102713464275702,0.135698859987554,0.138903846521585,0.122227738168442,0.109599756297903
"200",2011-01-09 07:00:00,0.102713464249498,0.135698859987554,0.138903846521585,0.122227737323935,0.109599756297903
"201",2011-01-09 08:00:00,0.10271346423392,0.135698859987554,0.138903846521585,0.122227736304769,0.109599756297903
"202",2011-01-09 09:00:00,0.102713464236805,0.135698859987554,0.138903846521585,0.122227735428155,0.109599756297903
"203",2011-01-09 10:00:00,0.102713464251848,0.135698859987554,0.138903846521585,0.122227735415111,0.109599756297903
"204",2011-01-09 11:00:00,0.102713464272217,0.135698859987554,0.138903846521585,0.122227735032867,0.109599756297903
"205",2011-01-09 12:00:00,0.102713464287689,0.135698859987554,0.138903846521585,0.122227734483605,0.109599756297903
"206",2011-01-09 13:00:00,0.102713464294026,0.135698859987554,0.138903846521585,0.122227734136947,0.109599756297903
"207",2011-01-09 14:00:00,0.102713464289999,0.135698859987554,0.138903846521585,0.122227733910449,0.109599756297903
"208",2011-01-09 15:00:00,0.102713464279533,0.135698859987554,0.138903846521585,0.122227733597768,0.109599756297903
"209",2011-01-09 16:00:00,0.102713464268279,0.135698859987554,0.138903846521585,0.122227733376754,0.109599756297903
"210",2011-01-09 17:00:00,0.102713464260801,0.135698859987554,0.138903846521585,0.122227733479901,0.109599756297903
"211",2011-01-09 18:00:00,0.102713464259159,0.135698859987554,0.138903846521585,0.122227733334712,0.109599756297903
"212",2011-01-09 19:00:00,0.102713464262932,0.135698859987554,0.138903846521585,0.12222773307163,0.109599756297903
"213",2011-01-09 20:00:00,0.102713464269291,0.135698859987554,0.138903846521585,0.122227732955139,0.109599756297903
"214",2011-01-09 21:00:00,0.10271346427476,0.135698859987554,0.138903846521585,0.122227733035323,0.109599756297903
"215",2011-01-09 22:00:00,0.102713464277639,0.135698859987554,0.138903846521585,0.122227732874282,0.109599756297903
"216",2011-01-09 23:00:00,0.102713464276702,0.135698859987554,0.138903846521585,0.122227732667354,0.109599756297903
"217",2011-01-10 00:00:00,0.1027134642734,0.135698859987554,0.138903846521585,0.122227732748654,0.109599756297903
"218",2011-01-10 01:00:00,0.102713464269397,0.135698859987554,0.138903846521585,0.122227733000409,0.109599756297903
"219",2011-01-10 02:00:00,0.102713464266634,0.135698859987554,0.138903846521585,0.12222773303523,0.109599756297903
"220",2011-01-10 03:00:00,0.102713464265881,0.135698859987554,0.138903846521585,0.122227733045108,0.109599756297903
"221",2011-01-10 04:00:00,0.10271346426735,0.135698859987554,0.138903846521585,0.122227733229938,0.109599756297903
"222",2011-01-10 05:00:00,0.102713464269775,0.135698859987554,0.138903846521585,0.122227733445492,0.109599756297903
"223",2011-01-10 06:00:00,0.102713464272212,0.135698859987554,0.138903846521585,0.122227733508489,0.109599756297903
"224",2011-01-10 07:00:00,0.102713464273528,0.135698859987554,0.138903846521585,0.12222773355762,0.109599756297903
"225",2011-01-10 08:00:00,0.102713464273523,0.135698859987554,0.138903846521585,0.122227733736898,0.109599756297903
"226",2011-01-10 09:00:00,0.102713464272383,0.135698859987554,0.138903846521585,0.122227733879718,0.109599756297903
"227",2011-01-10 10:00:00,0.102713464270872,0.135698859987554,0.138903846521585,0.122227733960019,0.109599756297903
"228",2011-01-10 11:00:00,0.102713464269649,0.135698859987554,0.138903846521585,0.122227734018429,0.109599756297903
"229",2011-01-10 12:00:00,0.102713464269139,0.135698859987554,0.138903846521585,0.12222773412549,0.109599756297903
"230",2011-01-10 13:00:00,0.102713464269428,0.135698859987554,0.138903846521585,0.122227734157706,0.109599756297903
"231",2011-01-10 14:00:00,0.102713464270206,0.135698859987554,0.138903846521585,0.122227734170568,0.109599756297903
"232",2011-01-10 15:00:00,0.102713464271043,0.135698859987554,0.138903846521585,0.122227734210417,0.109599756297903
"233",2011-01-10 16:00:00,0.102713464271585,0.135698859987554,0.138903846521585,0.122227734248582,0.109599756297903
"234",2011-01-10 17:00:00,0.102713464271664,0.135698859987554,0.138903846521585,0.122227734248481,0.109599756297903
"235",2011-01-10 18:00:00,0.102713464271306,0.135698859987554,0.138903846521585,0.122227734260836,0.109599756297903
"236",2011-01-10 19:00:00,0.10271346427079,0.135698859987554,0.138903846521585,0.122227734315499,0.109599756297903
"237",2011-01-10 20:00:00,0.102713464270317,0.135698859987554,0.138903846521585,0.122227734335042,0.109599756297903
"238",2011-01-10 21:00:00,0.102713464270107,0.135698859987554,0.138903846521585,0.122227734320934,0.109599756297903
"239",2011-01-10 22:00:00,0.102713464270184,0.135698859987554,0.138903846521585,0.122227734326304,0.109599756297903
"240",2011-01-10 23:00:00,0.102713464270473,0.135698859987554,0.138903846521585,0.122227734364214,0.109599756297903
"241",2011-01-11 00:00:00,0.102713464270802,0.135698859987554,0.138903846521585,0.12222773436829,0.109599756297903
"242",2011-01-11 01:00:00,0.102713464271049,0.135698859987554,0.138903846521585,0.122227734352159,0.109599756297903
"243",2011-01-11 02:00:00,0.102713464271111,0.135698859987554,0.138903846521585,0.122227734360071,0.109599756297903
"244",2011-01-11 03:00:00,0.102713464271014,0.135698859987554,0.138903846521585,0.122227734386298,0.109599756297903
"245",2011-01-11 04:00:00,0.10271346427082,0.135698859987554,0.138903846521585,0.122227734380421,0.109599756297903
"246",2011-01-11 05:00:00,0.102713464270636,0.135698859987554,0.138903846521585,0.122227734363204,0.109599756297903
"247",2011-01-11 06:00:00,0.102713464270529,0.135698859987554,0.138903846521585,0.122227734361058,0.109599756297903
"248",2011-01-11 07:00:00,0.102713464270531,0.135698859987554,0.138903846521585,0.122227734363188,0.109599756297903
