"","Date","wf1 forecast","wf2 forecast","wf3 forecast"
"89",2011-01-04 16:00:00,0.102702511584618,0.135698859987554,0.138904041218426
"90",2011-01-04 17:00:00,0.102704669766732,0.135698859987554,0.138903999565307
"91",2011-01-04 18:00:00,0.102708862738294,0.135698859987554,0.138903966823258
"92",2011-01-04 19:00:00,0.10271401358392,0.135698859987554,0.138903941085982
"93",2011-01-04 20:00:00,0.102719338796173,0.135698859987554,0.138903920854945
"94",2011-01-04 21:00:00,0.102723756768908,0.135698859987554,0.138903904952158
"95",2011-01-04 22:00:00,0.102726759721827,0.135698859987554,0.138903892451623
"96",2011-01-04 23:00:00,0.102726716747464,0.135698859987554,0.138903882625448
"97",2011-01-05 00:00:00,0.102724469303472,0.135698859987554,0.138903874901467
"98",2011-01-05 01:00:00,0.102720351945804,0.135698859987554,0.138903868829935
"99",2011-01-05 02:00:00,0.102716233554883,0.135698859987554,0.138903864057329
"100",2011-01-05 03:00:00,0.102713129193125,0.135698859987554,0.13890386030576
"101",2011-01-05 04:00:00,0.102711801365286,0.135698859987554,0.138903857356794
"102",2011-01-05 05:00:00,0.102711633756903,0.135698859987554,0.138903855038725
"103",2011-01-05 06:00:00,0.10271230036818,0.135698859987554,0.13890385321658
"104",2011-01-05 07:00:00,0.102712797247336,0.135698859987554,0.138903851784263
"105",2011-01-05 08:00:00,0.102713003001499,0.135698859987554,0.138903850658375
"106",2011-01-05 09:00:00,0.102712738454012,0.135698859987554,0.138903849773357
"107",2011-01-05 10:00:00,0.10271245466817,0.135698859987554,0.138903849077679
"108",2011-01-05 11:00:00,0.102712247042743,0.135698859987554,0.138903848530833
"109",2011-01-05 12:00:00,0.102712397153271,0.135698859987554,0.138903848100978
"110",2011-01-05 13:00:00,0.102712863621112,0.135698859987554,0.138903847763085
"111",2011-01-05 14:00:00,0.10271347947367,0.135698859987554,0.138903847497481
"112",2011-01-05 15:00:00,0.102714105413381,0.135698859987554,0.138903847288699
"113",2011-01-05 16:00:00,0.102714544821544,0.135698859987554,0.138903847124584
"114",2011-01-05 17:00:00,0.102714711553287,0.135698859987554,0.138903846995579
"115",2011-01-05 18:00:00,0.102714565749726,0.135698859987554,0.138903846894174
"116",2011-01-05 19:00:00,0.102714236263454,0.135698859987554,0.138903846814463
"117",2011-01-05 20:00:00,0.102713783384753,0.135698859987554,0.138903846751805
"118",2011-01-05 21:00:00,0.102713438452587,0.135698859987554,0.138903846702552
"119",2011-01-05 22:00:00,0.102713240914096,0.135698859987554,0.138903846663837
"120",2011-01-05 23:00:00,0.102713231470814,0.135698859987554,0.138903846633403
"121",2011-01-06 00:00:00,0.102713318313597,0.135698859987554,0.138903846609481
"122",2011-01-06 01:00:00,0.102713433185081,0.135698859987554,0.138903846590677
"123",2011-01-06 02:00:00,0.102713481277492,0.135698859987554,0.138903846575896
"124",2011-01-06 03:00:00,0.102713471866282,0.135698859987554,0.138903846564277
"125",2011-01-06 04:00:00,0.102713407964198,0.135698859987554,0.138903846555143
"126",2011-01-06 05:00:00,0.102713348127205,0.135698859987554,0.138903846547964
"127",2011-01-06 06:00:00,0.102713316218953,0.135698859987554,0.13890384654232
"128",2011-01-06 07:00:00,0.102713341682879,0.135698859987554,0.138903846537884
"129",2011-01-06 08:00:00,0.102713402398333,0.135698859987554,0.138903846534397
"130",2011-01-06 09:00:00,0.102713480893404,0.135698859987554,0.138903846531656
"131",2011-01-06 10:00:00,0.102713549809628,0.135698859987554,0.138903846529502
"132",2011-01-06 11:00:00,0.102713584436446,0.135698859987554,0.138903846527808
"133",2011-01-06 12:00:00,0.10271358375424,0.135698859987554,0.138903846526477
"134",2011-01-06 13:00:00,0.102713551704063,0.135698859987554,0.13890384652543
"135",2011-01-06 14:00:00,0.10271350593699,0.135698859987554,0.138903846524608
"136",2011-01-06 15:00:00,0.102713461730451,0.135698859987554,0.138903846523961
"137",2011-01-06 16:00:00,0.102713437882336,0.135698859987554,0.138903846523453
"138",2011-01-06 17:00:00,0.10271343138373,0.135698859987554,0.138903846523053
"139",2011-01-06 18:00:00,0.102713444123322,0.135698859987554,0.138903846522739
"140",2011-01-06 19:00:00,0.102713460418876,0.135698859987554,0.138903846522492
"141",2011-01-06 20:00:00,0.102713472941262,0.135698859987554,0.138903846522298
"142",2011-01-06 21:00:00,0.102713474292256,0.135698859987554,0.138903846522146
"143",2011-01-06 22:00:00,0.102713467738062,0.135698859987554,0.138903846522026
"144",2011-01-06 23:00:00,0.102713456443495,0.135698859987554,0.138903846521932
"145",2011-01-07 00:00:00,0.102713448392399,0.135698859987554,0.138903846521857
"146",2011-01-07 01:00:00,0.102713446175257,0.135698859987554,0.138903846521799
"147",2011-01-07 02:00:00,0.102713451105353,0.135698859987554,0.138903846521753
"148",2011-01-07 03:00:00,0.102713459839513,0.135698859987554,0.138903846521717
"149",2011-01-07 04:00:00,0.10271346953813,0.135698859987554,0.138903846521689
"150",2011-01-07 05:00:00,0.102713475928817,0.135698859987554,0.138903846521667
"151",2011-01-07 06:00:00,0.102713477626266,0.135698859987554,0.138903846521649
"152",2011-01-07 07:00:00,0.102713475206295,0.135698859987554,0.138903846521636
"153",2011-01-07 08:00:00,0.102713469871072,0.135698859987554,0.138903846521625
"154",2011-01-07 09:00:00,0.102713464536204,0.135698859987554,0.138903846521616
"155",2011-01-07 10:00:00,0.102713460853848,0.135698859987554,0.13890384652161
"156",2011-01-07 11:00:00,0.102713459876451,0.135698859987554,0.138903846521604
"157",2011-01-07 12:00:00,0.102713460992241,0.135698859987554,0.1389038465216
"158",2011-01-07 13:00:00,0.102713463522578,0.135698859987554,0.138903846521597
"159",2011-01-07 14:00:00,0.102713465447994,0.135698859987554,0.138903846521595
"160",2011-01-07 15:00:00,0.102713466405666,0.135698859987554,0.138903846521593
"161",2011-01-07 16:00:00,0.102713465796829,0.135698859987554,0.138903846521591
"162",2011-01-07 17:00:00,0.102713464395002,0.135698859987554,0.13890384652159
"163",2011-01-07 18:00:00,0.102713462850702,0.135698859987554,0.138903846521589
"164",2011-01-07 19:00:00,0.102713462061165,0.135698859987554,0.138903846521588
"165",2011-01-07 20:00:00,0.102713462150314,0.135698859987554,0.138903846521587
"166",2011-01-07 21:00:00,0.102713463067103,0.135698859987554,0.138903846521587
"167",2011-01-07 22:00:00,0.102713464280373,0.135698859987554,0.138903846521587
"168",2011-01-07 23:00:00,0.102713465318674,0.135698859987554,0.138903846521586
"169",2011-01-08 00:00:00,0.102713465786958,0.135698859987554,0.138903846521586
"170",2011-01-08 01:00:00,0.102713465679509,0.135698859987554,0.138903846521586
"171",2011-01-08 02:00:00,0.10271346511587,0.135698859987554,0.138903846521586
"172",2011-01-08 03:00:00,0.102713464405292,0.135698859987554,0.138903846521586
"173",2011-01-08 04:00:00,0.102713463883579,0.135698859987554,0.138903846521586
"174",2011-01-08 05:00:00,0.102713463651605,0.135698859987554,0.138903846521585
"175",2011-01-08 06:00:00,0.102713463765407,0.135698859987554,0.138903846521585
"176",2011-01-08 07:00:00,0.102713464069179,0.135698859987554,0.138903846521585
"177",2011-01-08 08:00:00,0.102713464398243,0.135698859987554,0.138903846521585
"178",2011-01-08 09:00:00,0.102713464576317,0.135698859987554,0.138903846521585
"179",2011-01-08 10:00:00,0.102713464586631,0.135698859987554,0.138903846521585
"180",2011-01-08 11:00:00,0.102713464412315,0.135698859987554,0.138903846521585
"181",2011-01-08 12:00:00,0.102713464201205,0.135698859987554,0.138903846521585
"182",2011-01-08 13:00:00,0.102713464028083,0.135698859987554,0.138903846521585
"183",2011-01-08 14:00:00,0.102713463981158,0.135698859987554,0.138903846521585
"184",2011-01-08 15:00:00,0.102713464048453,0.135698859987554,0.138903846521585
"185",2011-01-08 16:00:00,0.102713464196802,0.135698859987554,0.138903846521585
"186",2011-01-08 17:00:00,0.102713464344196,0.135698859987554,0.138903846521585
"187",2011-01-08 18:00:00,0.102713464438739,0.135698859987554,0.138903846521585
"188",2011-01-08 19:00:00,0.102713464453293,0.135698859987554,0.138903846521585
"189",2011-01-08 20:00:00,0.102713464399647,0.135698859987554,0.138903846521585
"190",2011-01-08 21:00:00,0.102713464310662,0.135698859987554,0.138903846521585
"191",2011-01-08 22:00:00,0.102713464231943,0.135698859987554,0.138903846521585
"192",2011-01-08 23:00:00,0.102713464189905,0.135698859987554,0.138903846521585
"193",2011-01-09 00:00:00,0.102713464191274,0.135698859987554,0.138903846521585
"194",2011-01-09 01:00:00,0.102713464229567,0.135698859987554,0.138903846521585
"195",2011-01-09 02:00:00,0.102713464275058,0.135698859987554,0.138903846521585
"196",2011-01-09 03:00:00,0.102713464310124,0.135698859987554,0.138903846521585
"197",2011-01-09 04:00:00,0.10271346431952,0.135698859987554,0.138903846521585
"198",2011-01-09 05:00:00,0.102713464305221,0.135698859987554,0.138903846521585
"199",2011-01-09 06:00:00,0.102713464275702,0.135698859987554,0.138903846521585
"200",2011-01-09 07:00:00,0.102713464249498,0.135698859987554,0.138903846521585
"201",2011-01-09 08:00:00,0.10271346423392,0.135698859987554,0.138903846521585
"202",2011-01-09 09:00:00,0.102713464236805,0.135698859987554,0.138903846521585
"203",2011-01-09 10:00:00,0.102713464251848,0.135698859987554,0.138903846521585
"204",2011-01-09 11:00:00,0.102713464272217,0.135698859987554,0.138903846521585
"205",2011-01-09 12:00:00,0.102713464287689,0.135698859987554,0.138903846521585
"206",2011-01-09 13:00:00,0.102713464294026,0.135698859987554,0.138903846521585
"207",2011-01-09 14:00:00,0.102713464289999,0.135698859987554,0.138903846521585
"208",2011-01-09 15:00:00,0.102713464279533,0.135698859987554,0.138903846521585
"209",2011-01-09 16:00:00,0.102713464268279,0.135698859987554,0.138903846521585
"210",2011-01-09 17:00:00,0.102713464260801,0.135698859987554,0.138903846521585
"211",2011-01-09 18:00:00,0.102713464259159,0.135698859987554,0.138903846521585
"212",2011-01-09 19:00:00,0.102713464262932,0.135698859987554,0.138903846521585
"213",2011-01-09 20:00:00,0.102713464269291,0.135698859987554,0.138903846521585
"214",2011-01-09 21:00:00,0.10271346427476,0.135698859987554,0.138903846521585
"215",2011-01-09 22:00:00,0.102713464277639,0.135698859987554,0.138903846521585
"216",2011-01-09 23:00:00,0.102713464276702,0.135698859987554,0.138903846521585
"217",2011-01-10 00:00:00,0.1027134642734,0.135698859987554,0.138903846521585
"218",2011-01-10 01:00:00,0.102713464269397,0.135698859987554,0.138903846521585
"219",2011-01-10 02:00:00,0.102713464266634,0.135698859987554,0.138903846521585
"220",2011-01-10 03:00:00,0.102713464265881,0.135698859987554,0.138903846521585
"221",2011-01-10 04:00:00,0.10271346426735,0.135698859987554,0.138903846521585
"222",2011-01-10 05:00:00,0.102713464269775,0.135698859987554,0.138903846521585
"223",2011-01-10 06:00:00,0.102713464272212,0.135698859987554,0.138903846521585
"224",2011-01-10 07:00:00,0.102713464273528,0.135698859987554,0.138903846521585
"225",2011-01-10 08:00:00,0.102713464273523,0.135698859987554,0.138903846521585
"226",2011-01-10 09:00:00,0.102713464272383,0.135698859987554,0.138903846521585
"227",2011-01-10 10:00:00,0.102713464270872,0.135698859987554,0.138903846521585
"228",2011-01-10 11:00:00,0.102713464269649,0.135698859987554,0.138903846521585
"229",2011-01-10 12:00:00,0.102713464269139,0.135698859987554,0.138903846521585
"230",2011-01-10 13:00:00,0.102713464269428,0.135698859987554,0.138903846521585
"231",2011-01-10 14:00:00,0.102713464270206,0.135698859987554,0.138903846521585
"232",2011-01-10 15:00:00,0.102713464271043,0.135698859987554,0.138903846521585
"233",2011-01-10 16:00:00,0.102713464271585,0.135698859987554,0.138903846521585
"234",2011-01-10 17:00:00,0.102713464271664,0.135698859987554,0.138903846521585
"235",2011-01-10 18:00:00,0.102713464271306,0.135698859987554,0.138903846521585
"236",2011-01-10 19:00:00,0.10271346427079,0.135698859987554,0.138903846521585
"237",2011-01-10 20:00:00,0.102713464270317,0.135698859987554,0.138903846521585
"238",2011-01-10 21:00:00,0.102713464270107,0.135698859987554,0.138903846521585
"239",2011-01-10 22:00:00,0.102713464270184,0.135698859987554,0.138903846521585
"240",2011-01-10 23:00:00,0.102713464270473,0.135698859987554,0.138903846521585
"241",2011-01-11 00:00:00,0.102713464270802,0.135698859987554,0.138903846521585
"242",2011-01-11 01:00:00,0.102713464271049,0.135698859987554,0.138903846521585
"243",2011-01-11 02:00:00,0.102713464271111,0.135698859987554,0.138903846521585
"244",2011-01-11 03:00:00,0.102713464271014,0.135698859987554,0.138903846521585
"245",2011-01-11 04:00:00,0.10271346427082,0.135698859987554,0.138903846521585
"246",2011-01-11 05:00:00,0.102713464270636,0.135698859987554,0.138903846521585
"247",2011-01-11 06:00:00,0.102713464270529,0.135698859987554,0.138903846521585
"248",2011-01-11 07:00:00,0.102713464270531,0.135698859987554,0.138903846521585
"249",2011-01-11 08:00:00,0.102713464270617,0.135698859987554,0.138903846521585
"250",2011-01-11 09:00:00,0.102713464270733,0.135698859987554,0.138903846521585
"251",2011-01-11 10:00:00,0.102713464270827,0.135698859987554,0.138903846521585
"252",2011-01-11 11:00:00,0.102713464270861,0.135698859987554,0.138903846521585
"253",2011-01-11 12:00:00,0.102713464270834,0.135698859987554,0.138903846521585
"254",2011-01-11 13:00:00,0.102713464270769,0.135698859987554,0.138903846521585
"255",2011-01-11 14:00:00,0.102713464270701,0.135698859987554,0.138903846521585
"256",2011-01-11 15:00:00,0.102713464270656,0.135698859987554,0.138903846521585
"257",2011-01-11 16:00:00,0.102713464270652,0.135698859987554,0.138903846521585
"258",2011-01-11 17:00:00,0.10271346427068,0.135698859987554,0.138903846521585
"259",2011-01-11 18:00:00,0.102713464270724,0.135698859987554,0.138903846521585
"260",2011-01-11 19:00:00,0.102713464270763,0.135698859987554,0.138903846521585
"261",2011-01-11 20:00:00,0.102713464270781,0.135698859987554,0.138903846521585
"262",2011-01-11 21:00:00,0.102713464270775,0.135698859987554,0.138903846521585
"263",2011-01-11 22:00:00,0.102713464270754,0.135698859987554,0.138903846521585
"264",2011-01-11 23:00:00,0.102713464270727,0.135698859987554,0.138903846521585
"265",2011-01-12 00:00:00,0.102713464270708,0.135698859987554,0.138903846521585
"266",2011-01-12 01:00:00,0.102713464270703,0.135698859987554,0.138903846521585
"267",2011-01-12 02:00:00,0.102713464270711,0.135698859987554,0.138903846521585
"268",2011-01-12 03:00:00,0.102713464270726,0.135698859987554,0.138903846521585
"269",2011-01-12 04:00:00,0.10271346427074,0.135698859987554,0.138903846521585
"270",2011-01-12 05:00:00,0.102713464270748,0.135698859987554,0.138903846521585
"271",2011-01-12 06:00:00,0.102713464270748,0.135698859987554,0.138903846521585
"272",2011-01-12 07:00:00,0.102713464270741,0.135698859987554,0.138903846521585
"273",2011-01-12 08:00:00,0.102713464270731,0.135698859987554,0.138903846521585
"274",2011-01-12 09:00:00,0.102713464270724,0.135698859987554,0.138903846521585
"275",2011-01-12 10:00:00,0.102713464270721,0.135698859987554,0.138903846521585
"276",2011-01-12 11:00:00,0.102713464270723,0.135698859987554,0.138903846521585
"277",2011-01-12 12:00:00,0.102713464270728,0.135698859987554,0.138903846521585
"278",2011-01-12 13:00:00,0.102713464270734,0.135698859987554,0.138903846521585
"279",2011-01-12 14:00:00,0.102713464270738,0.135698859987554,0.138903846521585
"280",2011-01-12 15:00:00,0.102713464270738,0.135698859987554,0.138903846521585
"281",2011-01-12 16:00:00,0.102713464270736,0.135698859987554,0.138903846521585
"282",2011-01-12 17:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"283",2011-01-12 18:00:00,0.102713464270729,0.135698859987554,0.138903846521585
"284",2011-01-12 19:00:00,0.102713464270728,0.135698859987554,0.138903846521585
"285",2011-01-12 20:00:00,0.102713464270728,0.135698859987554,0.138903846521585
"286",2011-01-12 21:00:00,0.10271346427073,0.135698859987554,0.138903846521585
"287",2011-01-12 22:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"288",2011-01-12 23:00:00,0.102713464270734,0.135698859987554,0.138903846521585
"289",2011-01-13 00:00:00,0.102713464270734,0.135698859987554,0.138903846521585
"290",2011-01-13 01:00:00,0.102713464270733,0.135698859987554,0.138903846521585
"291",2011-01-13 02:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"292",2011-01-13 03:00:00,0.102713464270731,0.135698859987554,0.138903846521585
"293",2011-01-13 04:00:00,0.10271346427073,0.135698859987554,0.138903846521585
"294",2011-01-13 05:00:00,0.10271346427073,0.135698859987554,0.138903846521585
"295",2011-01-13 06:00:00,0.102713464270731,0.135698859987554,0.138903846521585
"296",2011-01-13 07:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"297",2011-01-13 08:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"298",2011-01-13 09:00:00,0.102713464270733,0.135698859987554,0.138903846521585
"299",2011-01-13 10:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"300",2011-01-13 11:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"301",2011-01-13 12:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"302",2011-01-13 13:00:00,0.102713464270731,0.135698859987554,0.138903846521585
"303",2011-01-13 14:00:00,0.102713464270731,0.135698859987554,0.138903846521585
"304",2011-01-13 15:00:00,0.102713464270731,0.135698859987554,0.138903846521585
"305",2011-01-13 16:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"306",2011-01-13 17:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"307",2011-01-13 18:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"308",2011-01-13 19:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"309",2011-01-13 20:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"310",2011-01-13 21:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"311",2011-01-13 22:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"312",2011-01-13 23:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"313",2011-01-14 00:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"314",2011-01-14 01:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"315",2011-01-14 02:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"316",2011-01-14 03:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"317",2011-01-14 04:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"318",2011-01-14 05:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"319",2011-01-14 06:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"320",2011-01-14 07:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"321",2011-01-14 08:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"322",2011-01-14 09:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"323",2011-01-14 10:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"324",2011-01-14 11:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"325",2011-01-14 12:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"326",2011-01-14 13:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"327",2011-01-14 14:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"328",2011-01-14 15:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"329",2011-01-14 16:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"330",2011-01-14 17:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"331",2011-01-14 18:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"332",2011-01-14 19:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"333",2011-01-14 20:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"334",2011-01-14 21:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"335",2011-01-14 22:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"336",2011-01-14 23:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"337",2011-01-15 00:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"338",2011-01-15 01:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"339",2011-01-15 02:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"340",2011-01-15 03:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"341",2011-01-15 04:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"342",2011-01-15 05:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"343",2011-01-15 06:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"344",2011-01-15 07:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"345",2011-01-15 08:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"346",2011-01-15 09:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"347",2011-01-15 10:00:00,0.102713464270732,0.135698859987554,0.138903846521585
"348",2011-01-15 11:00:00,0.102713464270732,0.135698859987554,0.138903846521585
