"","Date","wf1 forecast"
"67",2011-01-03 18:00:00,0.102575505294721
"68",2011-01-03 19:00:00,0.102566988372704
"69",2011-01-03 20:00:00,0.102572614943338
"70",2011-01-03 21:00:00,0.102601336842508
"71",2011-01-03 22:00:00,0.102645135258877
"72",2011-01-03 23:00:00,0.10269263803204
"73",2011-01-04 00:00:00,0.102738248366309
"74",2011-01-04 01:00:00,0.102786877564341
"75",2011-01-04 02:00:00,0.102829039047778
"76",2011-01-04 03:00:00,0.102864543230156
"77",2011-01-04 04:00:00,0.102875726008543
"78",2011-01-04 05:00:00,0.102861369704047
"79",2011-01-04 06:00:00,0.10282426005551
"80",2011-01-04 07:00:00,0.102779962281037
"81",2011-01-04 08:00:00,0.102738423160071
"82",2011-01-04 09:00:00,0.10271321633824
"83",2011-01-04 10:00:00,0.102700632672966
"84",2011-01-04 11:00:00,0.102699494128573
"85",2011-01-04 12:00:00,0.102700897611337
"86",2011-01-04 13:00:00,0.102703250291624
"87",2011-01-04 14:00:00,0.102702732168581
"88",2011-01-04 15:00:00,0.102702182126451
"89",2011-01-04 16:00:00,0.102702511584618
"90",2011-01-04 17:00:00,0.102704669766732
"91",2011-01-04 18:00:00,0.102708862738294
"92",2011-01-04 19:00:00,0.10271401358392
"93",2011-01-04 20:00:00,0.102719338796173
"94",2011-01-04 21:00:00,0.102723756768908
"95",2011-01-04 22:00:00,0.102726759721827
"96",2011-01-04 23:00:00,0.102726716747464
"97",2011-01-05 00:00:00,0.102724469303472
"98",2011-01-05 01:00:00,0.102720351945804
"99",2011-01-05 02:00:00,0.102716233554883
"100",2011-01-05 03:00:00,0.102713129193125
"101",2011-01-05 04:00:00,0.102711801365286
"102",2011-01-05 05:00:00,0.102711633756903
"103",2011-01-05 06:00:00,0.10271230036818
"104",2011-01-05 07:00:00,0.102712797247336
"105",2011-01-05 08:00:00,0.102713003001499
"106",2011-01-05 09:00:00,0.102712738454012
"107",2011-01-05 10:00:00,0.10271245466817
"108",2011-01-05 11:00:00,0.102712247042743
"109",2011-01-05 12:00:00,0.102712397153271
"110",2011-01-05 13:00:00,0.102712863621112
"111",2011-01-05 14:00:00,0.10271347947367
"112",2011-01-05 15:00:00,0.102714105413381
"113",2011-01-05 16:00:00,0.102714544821544
"114",2011-01-05 17:00:00,0.102714711553287
"115",2011-01-05 18:00:00,0.102714565749726
"116",2011-01-05 19:00:00,0.102714236263454
"117",2011-01-05 20:00:00,0.102713783384753
"118",2011-01-05 21:00:00,0.102713438452587
"119",2011-01-05 22:00:00,0.102713240914096
"120",2011-01-05 23:00:00,0.102713231470814
"121",2011-01-06 00:00:00,0.102713318313597
"122",2011-01-06 01:00:00,0.102713433185081
"123",2011-01-06 02:00:00,0.102713481277492
"124",2011-01-06 03:00:00,0.102713471866282
"125",2011-01-06 04:00:00,0.102713407964198
"126",2011-01-06 05:00:00,0.102713348127205
"127",2011-01-06 06:00:00,0.102713316218953
"128",2011-01-06 07:00:00,0.102713341682879
"129",2011-01-06 08:00:00,0.102713402398333
"130",2011-01-06 09:00:00,0.102713480893404
"131",2011-01-06 10:00:00,0.102713549809628
"132",2011-01-06 11:00:00,0.102713584436446
"133",2011-01-06 12:00:00,0.10271358375424
"134",2011-01-06 13:00:00,0.102713551704063
"135",2011-01-06 14:00:00,0.10271350593699
"136",2011-01-06 15:00:00,0.102713461730451
"137",2011-01-06 16:00:00,0.102713437882336
"138",2011-01-06 17:00:00,0.10271343138373
"139",2011-01-06 18:00:00,0.102713444123322
"140",2011-01-06 19:00:00,0.102713460418876
"141",2011-01-06 20:00:00,0.102713472941262
"142",2011-01-06 21:00:00,0.102713474292256
"143",2011-01-06 22:00:00,0.102713467738062
"144",2011-01-06 23:00:00,0.102713456443495
"145",2011-01-07 00:00:00,0.102713448392399
"146",2011-01-07 01:00:00,0.102713446175257
"147",2011-01-07 02:00:00,0.102713451105353
"148",2011-01-07 03:00:00,0.102713459839513
"149",2011-01-07 04:00:00,0.10271346953813
"150",2011-01-07 05:00:00,0.102713475928817
"151",2011-01-07 06:00:00,0.102713477626266
"152",2011-01-07 07:00:00,0.102713475206295
"153",2011-01-07 08:00:00,0.102713469871072
"154",2011-01-07 09:00:00,0.102713464536204
"155",2011-01-07 10:00:00,0.102713460853848
"156",2011-01-07 11:00:00,0.102713459876451
"157",2011-01-07 12:00:00,0.102713460992241
"158",2011-01-07 13:00:00,0.102713463522578
"159",2011-01-07 14:00:00,0.102713465447994
"160",2011-01-07 15:00:00,0.102713466405666
"161",2011-01-07 16:00:00,0.102713465796829
"162",2011-01-07 17:00:00,0.102713464395002
"163",2011-01-07 18:00:00,0.102713462850702
"164",2011-01-07 19:00:00,0.102713462061165
"165",2011-01-07 20:00:00,0.102713462150314
"166",2011-01-07 21:00:00,0.102713463067103
"167",2011-01-07 22:00:00,0.102713464280373
"168",2011-01-07 23:00:00,0.102713465318674
"169",2011-01-08 00:00:00,0.102713465786958
"170",2011-01-08 01:00:00,0.102713465679509
"171",2011-01-08 02:00:00,0.10271346511587
"172",2011-01-08 03:00:00,0.102713464405292
"173",2011-01-08 04:00:00,0.102713463883579
"174",2011-01-08 05:00:00,0.102713463651605
"175",2011-01-08 06:00:00,0.102713463765407
"176",2011-01-08 07:00:00,0.102713464069179
"177",2011-01-08 08:00:00,0.102713464398243
"178",2011-01-08 09:00:00,0.102713464576317
"179",2011-01-08 10:00:00,0.102713464586631
"180",2011-01-08 11:00:00,0.102713464412315
"181",2011-01-08 12:00:00,0.102713464201205
"182",2011-01-08 13:00:00,0.102713464028083
"183",2011-01-08 14:00:00,0.102713463981158
"184",2011-01-08 15:00:00,0.102713464048453
"185",2011-01-08 16:00:00,0.102713464196802
"186",2011-01-08 17:00:00,0.102713464344196
"187",2011-01-08 18:00:00,0.102713464438739
"188",2011-01-08 19:00:00,0.102713464453293
"189",2011-01-08 20:00:00,0.102713464399647
"190",2011-01-08 21:00:00,0.102713464310662
"191",2011-01-08 22:00:00,0.102713464231943
"192",2011-01-08 23:00:00,0.102713464189905
"193",2011-01-09 00:00:00,0.102713464191274
"194",2011-01-09 01:00:00,0.102713464229567
"195",2011-01-09 02:00:00,0.102713464275058
"196",2011-01-09 03:00:00,0.102713464310124
"197",2011-01-09 04:00:00,0.10271346431952
"198",2011-01-09 05:00:00,0.102713464305221
"199",2011-01-09 06:00:00,0.102713464275702
"200",2011-01-09 07:00:00,0.102713464249498
"201",2011-01-09 08:00:00,0.10271346423392
"202",2011-01-09 09:00:00,0.102713464236805
"203",2011-01-09 10:00:00,0.102713464251848
"204",2011-01-09 11:00:00,0.102713464272217
"205",2011-01-09 12:00:00,0.102713464287689
"206",2011-01-09 13:00:00,0.102713464294026
"207",2011-01-09 14:00:00,0.102713464289999
"208",2011-01-09 15:00:00,0.102713464279533
"209",2011-01-09 16:00:00,0.102713464268279
"210",2011-01-09 17:00:00,0.102713464260801
"211",2011-01-09 18:00:00,0.102713464259159
"212",2011-01-09 19:00:00,0.102713464262932
"213",2011-01-09 20:00:00,0.102713464269291
"214",2011-01-09 21:00:00,0.10271346427476
"215",2011-01-09 22:00:00,0.102713464277639
"216",2011-01-09 23:00:00,0.102713464276702
"217",2011-01-10 00:00:00,0.1027134642734
"218",2011-01-10 01:00:00,0.102713464269397
"219",2011-01-10 02:00:00,0.102713464266634
"220",2011-01-10 03:00:00,0.102713464265881
"221",2011-01-10 04:00:00,0.10271346426735
"222",2011-01-10 05:00:00,0.102713464269775
"223",2011-01-10 06:00:00,0.102713464272212
"224",2011-01-10 07:00:00,0.102713464273528
"225",2011-01-10 08:00:00,0.102713464273523
"226",2011-01-10 09:00:00,0.102713464272383
"227",2011-01-10 10:00:00,0.102713464270872
"228",2011-01-10 11:00:00,0.102713464269649
"229",2011-01-10 12:00:00,0.102713464269139
"230",2011-01-10 13:00:00,0.102713464269428
"231",2011-01-10 14:00:00,0.102713464270206
"232",2011-01-10 15:00:00,0.102713464271043
"233",2011-01-10 16:00:00,0.102713464271585
"234",2011-01-10 17:00:00,0.102713464271664
"235",2011-01-10 18:00:00,0.102713464271306
"236",2011-01-10 19:00:00,0.10271346427079
"237",2011-01-10 20:00:00,0.102713464270317
"238",2011-01-10 21:00:00,0.102713464270107
"239",2011-01-10 22:00:00,0.102713464270184
"240",2011-01-10 23:00:00,0.102713464270473
"241",2011-01-11 00:00:00,0.102713464270802
"242",2011-01-11 01:00:00,0.102713464271049
"243",2011-01-11 02:00:00,0.102713464271111
"244",2011-01-11 03:00:00,0.102713464271014
"245",2011-01-11 04:00:00,0.10271346427082
"246",2011-01-11 05:00:00,0.102713464270636
"247",2011-01-11 06:00:00,0.102713464270529
"248",2011-01-11 07:00:00,0.102713464270531
"249",2011-01-11 08:00:00,0.102713464270617
"250",2011-01-11 09:00:00,0.102713464270733
"251",2011-01-11 10:00:00,0.102713464270827
"252",2011-01-11 11:00:00,0.102713464270861
"253",2011-01-11 12:00:00,0.102713464270834
"254",2011-01-11 13:00:00,0.102713464270769
"255",2011-01-11 14:00:00,0.102713464270701
"256",2011-01-11 15:00:00,0.102713464270656
"257",2011-01-11 16:00:00,0.102713464270652
"258",2011-01-11 17:00:00,0.10271346427068
"259",2011-01-11 18:00:00,0.102713464270724
"260",2011-01-11 19:00:00,0.102713464270763
"261",2011-01-11 20:00:00,0.102713464270781
"262",2011-01-11 21:00:00,0.102713464270775
"263",2011-01-11 22:00:00,0.102713464270754
"264",2011-01-11 23:00:00,0.102713464270727
"265",2011-01-12 00:00:00,0.102713464270708
"266",2011-01-12 01:00:00,0.102713464270703
"267",2011-01-12 02:00:00,0.102713464270711
"268",2011-01-12 03:00:00,0.102713464270726
"269",2011-01-12 04:00:00,0.10271346427074
"270",2011-01-12 05:00:00,0.102713464270748
"271",2011-01-12 06:00:00,0.102713464270748
"272",2011-01-12 07:00:00,0.102713464270741
"273",2011-01-12 08:00:00,0.102713464270731
"274",2011-01-12 09:00:00,0.102713464270724
"275",2011-01-12 10:00:00,0.102713464270721
"276",2011-01-12 11:00:00,0.102713464270723
"277",2011-01-12 12:00:00,0.102713464270728
"278",2011-01-12 13:00:00,0.102713464270734
"279",2011-01-12 14:00:00,0.102713464270738
"280",2011-01-12 15:00:00,0.102713464270738
"281",2011-01-12 16:00:00,0.102713464270736
"282",2011-01-12 17:00:00,0.102713464270732
"283",2011-01-12 18:00:00,0.102713464270729
"284",2011-01-12 19:00:00,0.102713464270728
"285",2011-01-12 20:00:00,0.102713464270728
"286",2011-01-12 21:00:00,0.10271346427073
"287",2011-01-12 22:00:00,0.102713464270732
"288",2011-01-12 23:00:00,0.102713464270734
"289",2011-01-13 00:00:00,0.102713464270734
"290",2011-01-13 01:00:00,0.102713464270733
"291",2011-01-13 02:00:00,0.102713464270732
"292",2011-01-13 03:00:00,0.102713464270731
"293",2011-01-13 04:00:00,0.10271346427073
"294",2011-01-13 05:00:00,0.10271346427073
"295",2011-01-13 06:00:00,0.102713464270731
"296",2011-01-13 07:00:00,0.102713464270732
"297",2011-01-13 08:00:00,0.102713464270732
"298",2011-01-13 09:00:00,0.102713464270733
"299",2011-01-13 10:00:00,0.102713464270732
"300",2011-01-13 11:00:00,0.102713464270732
"301",2011-01-13 12:00:00,0.102713464270732
"302",2011-01-13 13:00:00,0.102713464270731
"303",2011-01-13 14:00:00,0.102713464270731
"304",2011-01-13 15:00:00,0.102713464270731
"305",2011-01-13 16:00:00,0.102713464270732
"306",2011-01-13 17:00:00,0.102713464270732
"307",2011-01-13 18:00:00,0.102713464270732
"308",2011-01-13 19:00:00,0.102713464270732
"309",2011-01-13 20:00:00,0.102713464270732
"310",2011-01-13 21:00:00,0.102713464270732
"311",2011-01-13 22:00:00,0.102713464270732
"312",2011-01-13 23:00:00,0.102713464270732
"313",2011-01-14 00:00:00,0.102713464270732
"314",2011-01-14 01:00:00,0.102713464270732
"315",2011-01-14 02:00:00,0.102713464270732
"316",2011-01-14 03:00:00,0.102713464270732
"317",2011-01-14 04:00:00,0.102713464270732
"318",2011-01-14 05:00:00,0.102713464270732
"319",2011-01-14 06:00:00,0.102713464270732
"320",2011-01-14 07:00:00,0.102713464270732
"321",2011-01-14 08:00:00,0.102713464270732
"322",2011-01-14 09:00:00,0.102713464270732
"323",2011-01-14 10:00:00,0.102713464270732
"324",2011-01-14 11:00:00,0.102713464270732
"325",2011-01-14 12:00:00,0.102713464270732
"326",2011-01-14 13:00:00,0.102713464270732
"327",2011-01-14 14:00:00,0.102713464270732
"328",2011-01-14 15:00:00,0.102713464270732
"329",2011-01-14 16:00:00,0.102713464270732
"330",2011-01-14 17:00:00,0.102713464270732
"331",2011-01-14 18:00:00,0.102713464270732
"332",2011-01-14 19:00:00,0.102713464270732
"333",2011-01-14 20:00:00,0.102713464270732
"334",2011-01-14 21:00:00,0.102713464270732
"335",2011-01-14 22:00:00,0.102713464270732
"336",2011-01-14 23:00:00,0.102713464270732
"337",2011-01-15 00:00:00,0.102713464270732
"338",2011-01-15 01:00:00,0.102713464270732
"339",2011-01-15 02:00:00,0.102713464270732
"340",2011-01-15 03:00:00,0.102713464270732
"341",2011-01-15 04:00:00,0.102713464270732
"342",2011-01-15 05:00:00,0.102713464270732
"343",2011-01-15 06:00:00,0.102713464270732
"344",2011-01-15 07:00:00,0.102713464270732
"345",2011-01-15 08:00:00,0.102713464270732
"346",2011-01-15 09:00:00,0.102713464270732
"347",2011-01-15 10:00:00,0.102713464270732
"348",2011-01-15 11:00:00,0.102713464270732
"349",2011-01-15 12:00:00,0.102713464270732
"350",2011-01-15 13:00:00,0.102713464270732
"351",2011-01-15 14:00:00,0.102713464270732
"352",2011-01-15 15:00:00,0.102713464270732
"353",2011-01-15 16:00:00,0.102713464270732
"354",2011-01-15 17:00:00,0.102713464270732
"355",2011-01-15 18:00:00,0.102713464270732
"356",2011-01-15 19:00:00,0.102713464270732
"357",2011-01-15 20:00:00,0.102713464270732
"358",2011-01-15 21:00:00,0.102713464270732
"359",2011-01-15 22:00:00,0.102713464270732
"360",2011-01-15 23:00:00,0.102713464270732
"361",2011-01-16 00:00:00,0.102713464270732
"362",2011-01-16 01:00:00,0.102713464270732
"363",2011-01-16 02:00:00,0.102713464270732
"364",2011-01-16 03:00:00,0.102713464270732
"365",2011-01-16 04:00:00,0.102713464270732
"366",2011-01-16 05:00:00,0.102713464270732
"367",2011-01-16 06:00:00,0.102713464270732
"368",2011-01-16 07:00:00,0.102713464270732
"369",2011-01-16 08:00:00,0.102713464270732
"370",2011-01-16 09:00:00,0.102713464270732
"371",2011-01-16 10:00:00,0.102713464270732
"372",2011-01-16 11:00:00,0.102713464270732
"373",2011-01-16 12:00:00,0.102713464270732
"374",2011-01-16 13:00:00,0.102713464270732
"375",2011-01-16 14:00:00,0.102713464270732
"376",2011-01-16 15:00:00,0.102713464270732
"377",2011-01-16 16:00:00,0.102713464270732
"378",2011-01-16 17:00:00,0.102713464270732
"379",2011-01-16 18:00:00,0.102713464270732
"380",2011-01-16 19:00:00,0.102713464270732
"381",2011-01-16 20:00:00,0.102713464270732
"382",2011-01-16 21:00:00,0.102713464270732
"383",2011-01-16 22:00:00,0.102713464270732
"384",2011-01-16 23:00:00,0.102713464270732
"385",2011-01-17 00:00:00,0.102713464270732
"386",2011-01-17 01:00:00,0.102713464270732
"387",2011-01-17 02:00:00,0.102713464270732
"388",2011-01-17 03:00:00,0.102713464270732
"389",2011-01-17 04:00:00,0.102713464270732
"390",2011-01-17 05:00:00,0.102713464270732
"391",2011-01-17 06:00:00,0.102713464270732
"392",2011-01-17 07:00:00,0.102713464270732
"393",2011-01-17 08:00:00,0.102713464270732
"394",2011-01-17 09:00:00,0.102713464270732
"395",2011-01-17 10:00:00,0.102713464270732
"396",2011-01-17 11:00:00,0.102713464270732
"397",2011-01-17 12:00:00,0.102713464270732
"398",2011-01-17 13:00:00,0.102713464270732
"399",2011-01-17 14:00:00,0.102713464270732
"400",2011-01-17 15:00:00,0.102713464270732
"401",2011-01-17 16:00:00,0.102713464270732
"402",2011-01-17 17:00:00,0.102713464270732
"403",2011-01-17 18:00:00,0.102713464270732
"404",2011-01-17 19:00:00,0.102713464270732
"405",2011-01-17 20:00:00,0.102713464270732
"406",2011-01-17 21:00:00,0.102713464270732
"407",2011-01-17 22:00:00,0.102713464270732
"408",2011-01-17 23:00:00,0.102713464270732
"409",2011-01-18 00:00:00,0.102713464270732
"410",2011-01-18 01:00:00,0.102713464270732
"411",2011-01-18 02:00:00,0.102713464270732
"412",2011-01-18 03:00:00,0.102713464270732
"413",2011-01-18 04:00:00,0.102713464270732
"414",2011-01-18 05:00:00,0.102713464270732
"415",2011-01-18 06:00:00,0.102713464270732
"416",2011-01-18 07:00:00,0.102713464270732
"417",2011-01-18 08:00:00,0.102713464270732
"418",2011-01-18 09:00:00,0.102713464270732
"419",2011-01-18 10:00:00,0.102713464270732
"420",2011-01-18 11:00:00,0.102713464270732
"421",2011-01-18 12:00:00,0.102713464270732
"422",2011-01-18 13:00:00,0.102713464270732
"423",2011-01-18 14:00:00,0.102713464270732
"424",2011-01-18 15:00:00,0.102713464270732
"425",2011-01-18 16:00:00,0.102713464270732
"426",2011-01-18 17:00:00,0.102713464270732
"427",2011-01-18 18:00:00,0.102713464270732
"428",2011-01-18 19:00:00,0.102713464270732
"429",2011-01-18 20:00:00,0.102713464270732
"430",2011-01-18 21:00:00,0.102713464270732
"431",2011-01-18 22:00:00,0.102713464270732
"432",2011-01-18 23:00:00,0.102713464270732
"433",2011-01-19 00:00:00,0.102713464270732
"434",2011-01-19 01:00:00,0.102713464270732
"435",2011-01-19 02:00:00,0.102713464270732
"436",2011-01-19 03:00:00,0.102713464270732
"437",2011-01-19 04:00:00,0.102713464270732
"438",2011-01-19 05:00:00,0.102713464270732
"439",2011-01-19 06:00:00,0.102713464270732
"440",2011-01-19 07:00:00,0.102713464270732
"441",2011-01-19 08:00:00,0.102713464270732
"442",2011-01-19 09:00:00,0.102713464270732
"443",2011-01-19 10:00:00,0.102713464270732
"444",2011-01-19 11:00:00,0.102713464270732
"445",2011-01-19 12:00:00,0.102713464270732
"446",2011-01-19 13:00:00,0.102713464270732
"447",2011-01-19 14:00:00,0.102713464270732
"448",2011-01-19 15:00:00,0.102713464270732
"449",2011-01-19 16:00:00,0.102713464270732
"450",2011-01-19 17:00:00,0.102713464270732
"451",2011-01-19 18:00:00,0.102713464270732
"452",2011-01-19 19:00:00,0.102713464270732
"453",2011-01-19 20:00:00,0.102713464270732
"454",2011-01-19 21:00:00,0.102713464270732
"455",2011-01-19 22:00:00,0.102713464270732
"456",2011-01-19 23:00:00,0.102713464270732
"457",2011-01-20 00:00:00,0.102713464270732
"458",2011-01-20 01:00:00,0.102713464270732
"459",2011-01-20 02:00:00,0.102713464270732
"460",2011-01-20 03:00:00,0.102713464270732
"461",2011-01-20 04:00:00,0.102713464270732
"462",2011-01-20 05:00:00,0.102713464270732
"463",2011-01-20 06:00:00,0.102713464270732
"464",2011-01-20 07:00:00,0.102713464270732
"465",2011-01-20 08:00:00,0.102713464270732
"466",2011-01-20 09:00:00,0.102713464270732
"467",2011-01-20 10:00:00,0.102713464270732
"468",2011-01-20 11:00:00,0.102713464270732
"469",2011-01-20 12:00:00,0.102713464270732
"470",2011-01-20 13:00:00,0.102713464270732
"471",2011-01-20 14:00:00,0.102713464270732
"472",2011-01-20 15:00:00,0.102713464270732
"473",2011-01-20 16:00:00,0.102713464270732
"474",2011-01-20 17:00:00,0.102713464270732
"475",2011-01-20 18:00:00,0.102713464270732
"476",2011-01-20 19:00:00,0.102713464270732
"477",2011-01-20 20:00:00,0.102713464270732
"478",2011-01-20 21:00:00,0.102713464270732
"479",2011-01-20 22:00:00,0.102713464270732
"480",2011-01-20 23:00:00,0.102713464270732
"481",2011-01-21 00:00:00,0.102713464270732
"482",2011-01-21 01:00:00,0.102713464270732
"483",2011-01-21 02:00:00,0.102713464270732
"484",2011-01-21 03:00:00,0.102713464270732
"485",2011-01-21 04:00:00,0.102713464270732
"486",2011-01-21 05:00:00,0.102713464270732
"487",2011-01-21 06:00:00,0.102713464270732
"488",2011-01-21 07:00:00,0.102713464270732
"489",2011-01-21 08:00:00,0.102713464270732
"490",2011-01-21 09:00:00,0.102713464270732
"491",2011-01-21 10:00:00,0.102713464270732
"492",2011-01-21 11:00:00,0.102713464270732
"493",2011-01-21 12:00:00,0.102713464270732
"494",2011-01-21 13:00:00,0.102713464270732
"495",2011-01-21 14:00:00,0.102713464270732
"496",2011-01-21 15:00:00,0.102713464270732
"497",2011-01-21 16:00:00,0.102713464270732
"498",2011-01-21 17:00:00,0.102713464270732
"499",2011-01-21 18:00:00,0.102713464270732
"500",2011-01-21 19:00:00,0.102713464270732
"501",2011-01-21 20:00:00,0.102713464270732
"502",2011-01-21 21:00:00,0.102713464270732
"503",2011-01-21 22:00:00,0.102713464270732
"504",2011-01-21 23:00:00,0.102713464270732
"505",2011-01-22 00:00:00,0.102713464270732
"506",2011-01-22 01:00:00,0.102713464270732
"507",2011-01-22 02:00:00,0.102713464270732
"508",2011-01-22 03:00:00,0.102713464270732
"509",2011-01-22 04:00:00,0.102713464270732
"510",2011-01-22 05:00:00,0.102713464270732
"511",2011-01-22 06:00:00,0.102713464270732
"512",2011-01-22 07:00:00,0.102713464270732
"513",2011-01-22 08:00:00,0.102713464270732
"514",2011-01-22 09:00:00,0.102713464270732
"515",2011-01-22 10:00:00,0.102713464270732
"516",2011-01-22 11:00:00,0.102713464270732
"517",2011-01-22 12:00:00,0.102713464270732
"518",2011-01-22 13:00:00,0.102713464270732
"519",2011-01-22 14:00:00,0.102713464270732
"520",2011-01-22 15:00:00,0.102713464270732
"521",2011-01-22 16:00:00,0.102713464270732
"522",2011-01-22 17:00:00,0.102713464270732
"523",2011-01-22 18:00:00,0.102713464270732
"524",2011-01-22 19:00:00,0.102713464270732
"525",2011-01-22 20:00:00,0.102713464270732
"526",2011-01-22 21:00:00,0.102713464270732
"527",2011-01-22 22:00:00,0.102713464270732
"528",2011-01-22 23:00:00,0.102713464270732
"529",2011-01-23 00:00:00,0.102713464270732
"530",2011-01-23 01:00:00,0.102713464270732
"531",2011-01-23 02:00:00,0.102713464270732
"532",2011-01-23 03:00:00,0.102713464270732
"533",2011-01-23 04:00:00,0.102713464270732
"534",2011-01-23 05:00:00,0.102713464270732
"535",2011-01-23 06:00:00,0.102713464270732
"536",2011-01-23 07:00:00,0.102713464270732
"537",2011-01-23 08:00:00,0.102713464270732
"538",2011-01-23 09:00:00,0.102713464270732
"539",2011-01-23 10:00:00,0.102713464270732
"540",2011-01-23 11:00:00,0.102713464270732
"541",2011-01-23 12:00:00,0.102713464270732
"542",2011-01-23 13:00:00,0.102713464270732
"543",2011-01-23 14:00:00,0.102713464270732
"544",2011-01-23 15:00:00,0.102713464270732
"545",2011-01-23 16:00:00,0.102713464270732
"546",2011-01-23 17:00:00,0.102713464270732
"547",2011-01-23 18:00:00,0.102713464270732
"548",2011-01-23 19:00:00,0.102713464270732
"549",2011-01-23 20:00:00,0.102713464270732
"550",2011-01-23 21:00:00,0.102713464270732
"551",2011-01-23 22:00:00,0.102713464270732
"552",2011-01-23 23:00:00,0.102713464270732
"553",2011-01-24 00:00:00,0.102713464270732
"554",2011-01-24 01:00:00,0.102713464270732
"555",2011-01-24 02:00:00,0.102713464270732
"556",2011-01-24 03:00:00,0.102713464270732
"557",2011-01-24 04:00:00,0.102713464270732
"558",2011-01-24 05:00:00,0.102713464270732
"559",2011-01-24 06:00:00,0.102713464270732
"560",2011-01-24 07:00:00,0.102713464270732
"561",2011-01-24 08:00:00,0.102713464270732
"562",2011-01-24 09:00:00,0.102713464270732
"563",2011-01-24 10:00:00,0.102713464270732
"564",2011-01-24 11:00:00,0.102713464270732
"565",2011-01-24 12:00:00,0.102713464270732
"566",2011-01-24 13:00:00,0.102713464270732
"567",2011-01-24 14:00:00,0.102713464270732
"568",2011-01-24 15:00:00,0.102713464270732
"569",2011-01-24 16:00:00,0.102713464270732
"570",2011-01-24 17:00:00,0.102713464270732
"571",2011-01-24 18:00:00,0.102713464270732
"572",2011-01-24 19:00:00,0.102713464270732
"573",2011-01-24 20:00:00,0.102713464270732
"574",2011-01-24 21:00:00,0.102713464270732
"575",2011-01-24 22:00:00,0.102713464270732
"576",2011-01-24 23:00:00,0.102713464270732
"577",2011-01-25 00:00:00,0.102713464270732
"578",2011-01-25 01:00:00,0.102713464270732
"579",2011-01-25 02:00:00,0.102713464270732
"580",2011-01-25 03:00:00,0.102713464270732
"581",2011-01-25 04:00:00,0.102713464270732
"582",2011-01-25 05:00:00,0.102713464270732
