"","Date","wf1 forecast","wf2 forecast","wf3 forecast","wf4 forecast"
"24",2011-01-01 23:00:00,0.318651691474838,0.135698866270131,0.394971520872314,0.318151068411242
"25",2011-01-02 00:00:00,0.300164973418097,0.135698863020061,0.37509629810905,0.299890560744438
"26",2011-01-02 01:00:00,0.287558835448281,0.1356988614513,0.352205779961167,0.275771482644782
"27",2011-01-02 02:00:00,0.278938605712229,0.135698860694083,0.325223621131816,0.242604338666916
"28",2011-01-02 03:00:00,0.271048784865018,0.135698860328585,0.295177641839038,0.204389739001518
"29",2011-01-02 04:00:00,0.262649068467199,0.135698860152165,0.268301211321864,0.163267125282254
"30",2011-01-02 05:00:00,0.252455162887856,0.135698860067009,0.248646685663232,0.134857524951209
"31",2011-01-02 06:00:00,0.242369247560492,0.135698860025906,0.234925133685399,0.121449094144579
"32",2011-01-02 07:00:00,0.232597316860712,0.135698860006066,0.2242336129298,0.118066551478191
"33",2011-01-02 08:00:00,0.222938451199281,0.13569885999649,0.214720265539187,0.119333372560212
"34",2011-01-02 09:00:00,0.21229075892493,0.135698859991867,0.205747951628544,0.119131404509005
"35",2011-01-02 10:00:00,0.199667079392221,0.135698859989636,0.197236436540246,0.115929843974167
"36",2011-01-02 11:00:00,0.185930735115678,0.135698859988559,0.189116218675326,0.111274039673418
"37",2011-01-02 12:00:00,0.172501682590213,0.135698859988039,0.181387806282416,0.108591494090967
"38",2011-01-02 13:00:00,0.160839802811209,0.135698859987788,0.174217547523201,0.105170552778065
"39",2011-01-02 14:00:00,0.150237540519234,0.135698859987667,0.167809323759372,0.102765597071574
"40",2011-01-02 15:00:00,0.140900936683826,0.135698859987609,0.162281768274049,0.103028078441753
"41",2011-01-02 16:00:00,0.130953867324825,0.135698859987581,0.157646660104111,0.10441410931028
"42",2011-01-02 17:00:00,0.121304759250759,0.135698859987567,0.153842113360056,0.1069143537158
"43",2011-01-02 18:00:00,0.112237504962281,0.13569885998756,0.150770962013213,0.110006773615977
"44",2011-01-02 19:00:00,0.105497922933887,0.135698859987557,0.148319931382452,0.112278062697013
"45",2011-01-02 20:00:00,0.101249691322706,0.135698859987556,0.146372962717754,0.112907171165065
"46",2011-01-02 21:00:00,0.0993694408265106,0.135698859987555,0.144825708899531,0.112360239716595
"47",2011-01-02 22:00:00,0.09864193918081,0.135698859987555,0.143593738787944,0.111006681936885
"48",2011-01-02 23:00:00,0.0984574442381995,0.135698859987555,0.142612164757184,0.109067142626674
"49",2011-01-03 00:00:00,0.0987177198502434,0.135698859987555,0.141831051280132,0.108126001962695
"50",2011-01-03 01:00:00,0.0994628448080879,0.135698859987554,0.141210940322792,0.108477140156135
"51",2011-01-03 02:00:00,0.100535120398067,0.135698859987554,0.140720051486238,0.109786747540991
"52",2011-01-03 03:00:00,0.101660758811047,0.135698859987554,0.140332600433003,0.111758229764267
"53",2011-01-03 04:00:00,0.102628344341088,0.135698859987554,0.140027547599439,0.113847179506452
"54",2011-01-03 05:00:00,0.103319785870253,0.135698859987554,0.13978771127048,0.1157965693171
"55",2011-01-03 06:00:00,0.103884186966041,0.135698859987554,0.139599195322308,0.117012946320806
"56",2011-01-03 07:00:00,0.104336243511072,0.135698859987554,0.139450942660579,0.118160022660972
"57",2011-01-03 08:00:00,0.104700507385388,0.135698859987554,0.139334277542991,0.119385572625293
"58",2011-01-03 09:00:00,0.104863026699993,0.135698859987554,0.139242432397165,0.120651073586826
"59",2011-01-03 10:00:00,0.10476971287774,0.135698859987554,0.139170122180199,0.121729749910322
"60",2011-01-03 11:00:00,0.104392167432057,0.135698859987554,0.139113205327694,0.122305976670552
"61",2011-01-03 12:00:00,0.103905941207476,0.135698859987554,0.139068424927743,0.122554259772805
"62",2011-01-03 13:00:00,0.103389970398761,0.135698859987554,0.139033211224003,0.122650900531499
"63",2011-01-03 14:00:00,0.103001552753869,0.135698859987554,0.13900553179642,0.122818384059514
"64",2011-01-03 15:00:00,0.102745466611208,0.135698859987554,0.138983778854068,0.122879316072433
"65",2011-01-03 16:00:00,0.102636948207716,0.135698859987554,0.138966683173369,0.122938587261552
"66",2011-01-03 17:00:00,0.102588242388096,0.135698859987554,0.138953245791092,0.123064155271887
"67",2011-01-03 18:00:00,0.102575505294721,0.135698859987554,0.138942682200905,0.123172360839892
"68",2011-01-03 19:00:00,0.102566988372704,0.135698859987554,0.138934376855511,0.123279063590808
"69",2011-01-03 20:00:00,0.102572614943338,0.135698859987554,0.138927846726135,0.123326503287781
"70",2011-01-03 21:00:00,0.102601336842508,0.135698859987554,0.138922712535497,0.123263769816922
"71",2011-01-03 22:00:00,0.102645135258877,0.135698859987554,0.138918676212028,0.123153319079085
"72",2011-01-03 23:00:00,0.10269263803204,0.135698859987554,0.138915503300661,0.123056639454875
"73",2011-01-04 00:00:00,0.102738248366309,0.135698859987554,0.138913009289748,0.123005700336537
"74",2011-01-04 01:00:00,0.102786877564341,0.135698859987554,0.138911048975638,0.122973499467533
"75",2011-01-04 02:00:00,0.102829039047778,0.135698859987554,0.138909508138618,0.123016892662217
"76",2011-01-04 03:00:00,0.102864543230156,0.135698859987554,0.138908296979716,0.123107984251534
"77",2011-01-04 04:00:00,0.102875726008543,0.135698859987554,0.138907344927279,0.123173091801621
"78",2011-01-04 05:00:00,0.102861369704047,0.135698859987554,0.138906596530159,0.123173855317652
"79",2011-01-04 06:00:00,0.10282426005551,0.135698859987554,0.138906008217873,0.123098189345485
"80",2011-01-04 07:00:00,0.102779962281037,0.135698859987554,0.138905545750397,0.122997303768404
"81",2011-01-04 08:00:00,0.102738423160071,0.135698859987554,0.138905182214511,0.122849116346323
"82",2011-01-04 09:00:00,0.10271321633824,0.135698859987554,0.138904896451992,0.122707246829726
"83",2011-01-04 10:00:00,0.102700632672966,0.135698859987554,0.13890467182738,0.122588890171139
"84",2011-01-04 11:00:00,0.102699494128573,0.135698859987554,0.138904495261376,0.122507255836519
"85",2011-01-04 12:00:00,0.102700897611337,0.135698859987554,0.138904356471508,0.122447632455148
"86",2011-01-04 13:00:00,0.102703250291624,0.135698859987554,0.138904247374884,0.122381458430834
"87",2011-01-04 14:00:00,0.102702732168581,0.135698859987554,0.138904161618165,0.122317976284238
"88",2011-01-04 15:00:00,0.102702182126451,0.135698859987554,0.138904094207676,0.122263622638297
"89",2011-01-04 16:00:00,0.102702511584618,0.135698859987554,0.138904041218426,0.122230680482621
"90",2011-01-04 17:00:00,0.102704669766732,0.135698859987554,0.138903999565307,0.122205646566588
"91",2011-01-04 18:00:00,0.102708862738294,0.135698859987554,0.138903966823258,0.122190869584949
"92",2011-01-04 19:00:00,0.10271401358392,0.135698859987554,0.138903941085982,0.122183608604367
"93",2011-01-04 20:00:00,0.102719338796173,0.135698859987554,0.138903920854945,0.122179196716023
"94",2011-01-04 21:00:00,0.102723756768908,0.135698859987554,0.138903904952158,0.122180807079288
"95",2011-01-04 22:00:00,0.102726759721827,0.135698859987554,0.138903892451623,0.122181377741966
"96",2011-01-04 23:00:00,0.102726716747464,0.135698859987554,0.138903882625448,0.122173967784847
"97",2011-01-05 00:00:00,0.102724469303472,0.135698859987554,0.138903874901467,0.122166563272254
"98",2011-01-05 01:00:00,0.102720351945804,0.135698859987554,0.138903868829935,0.122163246424652
"99",2011-01-05 02:00:00,0.102716233554883,0.135698859987554,0.138903864057329,0.122165165567339
"100",2011-01-05 03:00:00,0.102713129193125,0.135698859987554,0.13890386030576,0.122164948847752
"101",2011-01-05 04:00:00,0.102711801365286,0.135698859987554,0.138903857356794,0.122165985626173
"102",2011-01-05 05:00:00,0.102711633756903,0.135698859987554,0.138903855038725,0.122169141042492
"103",2011-01-05 06:00:00,0.10271230036818,0.135698859987554,0.13890385321658,0.122170772959425
"104",2011-01-05 07:00:00,0.102712797247336,0.135698859987554,0.138903851784263,0.122169158023518
"105",2011-01-05 08:00:00,0.102713003001499,0.135698859987554,0.138903850658375,0.122165152534659
"106",2011-01-05 09:00:00,0.102712738454012,0.135698859987554,0.138903849773357,0.12216578222641
"107",2011-01-05 10:00:00,0.10271245466817,0.135698859987554,0.138903849077679,0.122168259546706
"108",2011-01-05 11:00:00,0.102712247042743,0.135698859987554,0.138903848530833,0.122174137496009
"109",2011-01-05 12:00:00,0.102712397153271,0.135698859987554,0.138903848100978,0.122181860235799
"110",2011-01-05 13:00:00,0.102712863621112,0.135698859987554,0.138903847763085,0.122191327139911
"111",2011-01-05 14:00:00,0.10271347947367,0.135698859987554,0.138903847497481,0.122200657340217
"112",2011-01-05 15:00:00,0.102714105413381,0.135698859987554,0.138903847288699,0.122207520443978
"113",2011-01-05 16:00:00,0.102714544821544,0.135698859987554,0.138903847124584,0.122212555296167
"114",2011-01-05 17:00:00,0.102714711553287,0.135698859987554,0.138903846995579,0.122216150342986
"115",2011-01-05 18:00:00,0.102714565749726,0.135698859987554,0.138903846894174,0.122219517823109
"116",2011-01-05 19:00:00,0.102714236263454,0.135698859987554,0.138903846814463,0.122222571520976
"117",2011-01-05 20:00:00,0.102713783384753,0.135698859987554,0.138903846751805,0.12222552962808
"118",2011-01-05 21:00:00,0.102713438452587,0.135698859987554,0.138903846702552,0.122227638518453
"119",2011-01-05 22:00:00,0.102713240914096,0.135698859987554,0.138903846663837,0.122228831978017
"120",2011-01-05 23:00:00,0.102713231470814,0.135698859987554,0.138903846633403,0.122230005857879
"121",2011-01-06 00:00:00,0.102713318313597,0.135698859987554,0.138903846609481,0.122230930735287
"122",2011-01-06 01:00:00,0.102713433185081,0.135698859987554,0.138903846590677,0.122230789465041
"123",2011-01-06 02:00:00,0.102713481277492,0.135698859987554,0.138903846575896,0.122230453397016
"124",2011-01-06 03:00:00,0.102713471866282,0.135698859987554,0.138903846564277,0.122230482279958
"125",2011-01-06 04:00:00,0.102713407964198,0.135698859987554,0.138903846555143,0.122231170983226
"126",2011-01-06 05:00:00,0.102713348127205,0.135698859987554,0.138903846547964,0.122231506677154
"127",2011-01-06 06:00:00,0.102713316218953,0.135698859987554,0.13890384654232,0.12223167229044
"128",2011-01-06 07:00:00,0.102713341682879,0.135698859987554,0.138903846537884,0.122231981995181
"129",2011-01-06 08:00:00,0.102713402398333,0.135698859987554,0.138903846534397,0.122232250886322
"130",2011-01-06 09:00:00,0.102713480893404,0.135698859987554,0.138903846531656,0.122232252387221
"131",2011-01-06 10:00:00,0.102713549809628,0.135698859987554,0.138903846529502,0.122231948227873
"132",2011-01-06 11:00:00,0.102713584436446,0.135698859987554,0.138903846527808,0.122231929486176
"133",2011-01-06 12:00:00,0.10271358375424,0.135698859987554,0.138903846526477,0.122231876902825
"134",2011-01-06 13:00:00,0.102713551704063,0.135698859987554,0.13890384652543,0.122231852919954
"135",2011-01-06 14:00:00,0.10271350593699,0.135698859987554,0.138903846524608,0.122231673041393
"136",2011-01-06 15:00:00,0.102713461730451,0.135698859987554,0.138903846523961,0.122231396314237
"137",2011-01-06 16:00:00,0.102713437882336,0.135698859987554,0.138903846523453,0.122230974820437
"138",2011-01-06 17:00:00,0.10271343138373,0.135698859987554,0.138903846523053,0.122230414485369
"139",2011-01-06 18:00:00,0.102713444123322,0.135698859987554,0.138903846522739,0.122229858848654
"140",2011-01-06 19:00:00,0.102713460418876,0.135698859987554,0.138903846522492,0.122229320687019
"141",2011-01-06 20:00:00,0.102713472941262,0.135698859987554,0.138903846522298,0.12222885813085
"142",2011-01-06 21:00:00,0.102713474292256,0.135698859987554,0.138903846522146,0.122228541113492
"143",2011-01-06 22:00:00,0.102713467738062,0.135698859987554,0.138903846522026,0.122228376869299
"144",2011-01-06 23:00:00,0.102713456443495,0.135698859987554,0.138903846521932,0.122228208961037
"145",2011-01-07 00:00:00,0.102713448392399,0.135698859987554,0.138903846521857,0.122227996221684
"146",2011-01-07 01:00:00,0.102713446175257,0.135698859987554,0.138903846521799,0.122227851061897
"147",2011-01-07 02:00:00,0.102713451105353,0.135698859987554,0.138903846521753,0.12222778943611
"148",2011-01-07 03:00:00,0.102713459839513,0.135698859987554,0.138903846521717,0.122227685684828
"149",2011-01-07 04:00:00,0.10271346953813,0.135698859987554,0.138903846521689,0.122227584237916
"150",2011-01-07 05:00:00,0.102713475928817,0.135698859987554,0.138903846521667,0.122227530930338
"151",2011-01-07 06:00:00,0.102713477626266,0.135698859987554,0.138903846521649,0.12222756693803
"152",2011-01-07 07:00:00,0.102713475206295,0.135698859987554,0.138903846521636,0.122227566991554
"153",2011-01-07 08:00:00,0.102713469871072,0.135698859987554,0.138903846521625,0.122227534238667
"154",2011-01-07 09:00:00,0.102713464536204,0.135698859987554,0.138903846521616,0.122227510011806
"155",2011-01-07 10:00:00,0.102713460853848,0.135698859987554,0.13890384652161,0.122227493394152
"156",2011-01-07 11:00:00,0.102713459876451,0.135698859987554,0.138903846521604,0.122227467167354
"157",2011-01-07 12:00:00,0.102713460992241,0.135698859987554,0.1389038465216,0.122227426530149
"158",2011-01-07 13:00:00,0.102713463522578,0.135698859987554,0.138903846521597,0.122227420204423
"159",2011-01-07 14:00:00,0.102713465447994,0.135698859987554,0.138903846521595,0.122227417510229
"160",2011-01-07 15:00:00,0.102713466405666,0.135698859987554,0.138903846521593,0.122227429106057
"161",2011-01-07 16:00:00,0.102713465796829,0.135698859987554,0.138903846521591,0.122227442291228
"162",2011-01-07 17:00:00,0.102713464395002,0.135698859987554,0.13890384652159,0.122227460036016
"163",2011-01-07 18:00:00,0.102713462850702,0.135698859987554,0.138903846521589,0.122227471025046
"164",2011-01-07 19:00:00,0.102713462061165,0.135698859987554,0.138903846521588,0.122227484636366
"165",2011-01-07 20:00:00,0.102713462150314,0.135698859987554,0.138903846521587,0.122227514021355
"166",2011-01-07 21:00:00,0.102713463067103,0.135698859987554,0.138903846521587,0.122227547793697
"167",2011-01-07 22:00:00,0.102713464280373,0.135698859987554,0.138903846521587,0.12222757475052
"168",2011-01-07 23:00:00,0.102713465318674,0.135698859987554,0.138903846521586,0.122227605842417
"169",2011-01-08 00:00:00,0.102713465786958,0.135698859987554,0.138903846521586,0.122227645107522
"170",2011-01-08 01:00:00,0.102713465679509,0.135698859987554,0.138903846521586,0.122227674173566
"171",2011-01-08 02:00:00,0.10271346511587,0.135698859987554,0.138903846521586,0.122227685839627
"172",2011-01-08 03:00:00,0.102713464405292,0.135698859987554,0.138903846521586,0.122227695214336
"173",2011-01-08 04:00:00,0.102713463883579,0.135698859987554,0.138903846521586,0.122227711215585
"174",2011-01-08 05:00:00,0.102713463651605,0.135698859987554,0.138903846521585,0.122227720338702
"175",2011-01-08 06:00:00,0.102713463765407,0.135698859987554,0.138903846521585,0.122227724305416
"176",2011-01-08 07:00:00,0.102713464069179,0.135698859987554,0.138903846521585,0.122227727967743
"177",2011-01-08 08:00:00,0.102713464398243,0.135698859987554,0.138903846521585,0.12222773835219
"178",2011-01-08 09:00:00,0.102713464576317,0.135698859987554,0.138903846521585,0.122227743446789
"179",2011-01-08 10:00:00,0.102713464586631,0.135698859987554,0.138903846521585,0.122227744219494
"180",2011-01-08 11:00:00,0.102713464412315,0.135698859987554,0.138903846521585,0.122227745193257
"181",2011-01-08 12:00:00,0.102713464201205,0.135698859987554,0.138903846521585,0.122227746986793
"182",2011-01-08 13:00:00,0.102713464028083,0.135698859987554,0.138903846521585,0.122227748212147
"183",2011-01-08 14:00:00,0.102713463981158,0.135698859987554,0.138903846521585,0.122227748849858
"184",2011-01-08 15:00:00,0.102713464048453,0.135698859987554,0.138903846521585,0.122227752052017
"185",2011-01-08 16:00:00,0.102713464196802,0.135698859987554,0.138903846521585,0.122227753644063
"186",2011-01-08 17:00:00,0.102713464344196,0.135698859987554,0.138903846521585,0.122227754910318
"187",2011-01-08 18:00:00,0.102713464438739,0.135698859987554,0.138903846521585,0.122227755980152
"188",2011-01-08 19:00:00,0.102713464453293,0.135698859987554,0.138903846521585,0.122227756935937
"189",2011-01-08 20:00:00,0.102713464399647,0.135698859987554,0.138903846521585,0.122227755314684
"190",2011-01-08 21:00:00,0.102713464310662,0.135698859987554,0.138903846521585,0.122227752949983
"191",2011-01-08 22:00:00,0.102713464231943,0.135698859987554,0.138903846521585,0.122227752153823
"192",2011-01-08 23:00:00,0.102713464189905,0.135698859987554,0.138903846521585,0.122227751678071
"193",2011-01-09 00:00:00,0.102713464191274,0.135698859987554,0.138903846521585,0.122227749233405
"194",2011-01-09 01:00:00,0.102713464229567,0.135698859987554,0.138903846521585,0.122227746704033
"195",2011-01-09 02:00:00,0.102713464275058,0.135698859987554,0.138903846521585,0.122227745529948
"196",2011-01-09 03:00:00,0.102713464310124,0.135698859987554,0.138903846521585,0.122227744166067
"197",2011-01-09 04:00:00,0.10271346431952,0.135698859987554,0.138903846521585,0.122227741475237
"198",2011-01-09 05:00:00,0.102713464305221,0.135698859987554,0.138903846521585,0.122227739038372
"199",2011-01-09 06:00:00,0.102713464275702,0.135698859987554,0.138903846521585,0.122227738168442
"200",2011-01-09 07:00:00,0.102713464249498,0.135698859987554,0.138903846521585,0.122227737323935
"201",2011-01-09 08:00:00,0.10271346423392,0.135698859987554,0.138903846521585,0.122227736304769
"202",2011-01-09 09:00:00,0.102713464236805,0.135698859987554,0.138903846521585,0.122227735428155
"203",2011-01-09 10:00:00,0.102713464251848,0.135698859987554,0.138903846521585,0.122227735415111
"204",2011-01-09 11:00:00,0.102713464272217,0.135698859987554,0.138903846521585,0.122227735032867
"205",2011-01-09 12:00:00,0.102713464287689,0.135698859987554,0.138903846521585,0.122227734483605
"206",2011-01-09 13:00:00,0.102713464294026,0.135698859987554,0.138903846521585,0.122227734136947
"207",2011-01-09 14:00:00,0.102713464289999,0.135698859987554,0.138903846521585,0.122227733910449
"208",2011-01-09 15:00:00,0.102713464279533,0.135698859987554,0.138903846521585,0.122227733597768
"209",2011-01-09 16:00:00,0.102713464268279,0.135698859987554,0.138903846521585,0.122227733376754
"210",2011-01-09 17:00:00,0.102713464260801,0.135698859987554,0.138903846521585,0.122227733479901
"211",2011-01-09 18:00:00,0.102713464259159,0.135698859987554,0.138903846521585,0.122227733334712
"212",2011-01-09 19:00:00,0.102713464262932,0.135698859987554,0.138903846521585,0.12222773307163
"213",2011-01-09 20:00:00,0.102713464269291,0.135698859987554,0.138903846521585,0.122227732955139
"214",2011-01-09 21:00:00,0.10271346427476,0.135698859987554,0.138903846521585,0.122227733035323
"215",2011-01-09 22:00:00,0.102713464277639,0.135698859987554,0.138903846521585,0.122227732874282
"216",2011-01-09 23:00:00,0.102713464276702,0.135698859987554,0.138903846521585,0.122227732667354
"217",2011-01-10 00:00:00,0.1027134642734,0.135698859987554,0.138903846521585,0.122227732748654
"218",2011-01-10 01:00:00,0.102713464269397,0.135698859987554,0.138903846521585,0.122227733000409
"219",2011-01-10 02:00:00,0.102713464266634,0.135698859987554,0.138903846521585,0.12222773303523
"220",2011-01-10 03:00:00,0.102713464265881,0.135698859987554,0.138903846521585,0.122227733045108
"221",2011-01-10 04:00:00,0.10271346426735,0.135698859987554,0.138903846521585,0.122227733229938
"222",2011-01-10 05:00:00,0.102713464269775,0.135698859987554,0.138903846521585,0.122227733445492
"223",2011-01-10 06:00:00,0.102713464272212,0.135698859987554,0.138903846521585,0.122227733508489
"224",2011-01-10 07:00:00,0.102713464273528,0.135698859987554,0.138903846521585,0.12222773355762
"225",2011-01-10 08:00:00,0.102713464273523,0.135698859987554,0.138903846521585,0.122227733736898
"226",2011-01-10 09:00:00,0.102713464272383,0.135698859987554,0.138903846521585,0.122227733879718
"227",2011-01-10 10:00:00,0.102713464270872,0.135698859987554,0.138903846521585,0.122227733960019
"228",2011-01-10 11:00:00,0.102713464269649,0.135698859987554,0.138903846521585,0.122227734018429
"229",2011-01-10 12:00:00,0.102713464269139,0.135698859987554,0.138903846521585,0.12222773412549
"230",2011-01-10 13:00:00,0.102713464269428,0.135698859987554,0.138903846521585,0.122227734157706
"231",2011-01-10 14:00:00,0.102713464270206,0.135698859987554,0.138903846521585,0.122227734170568
"232",2011-01-10 15:00:00,0.102713464271043,0.135698859987554,0.138903846521585,0.122227734210417
"233",2011-01-10 16:00:00,0.102713464271585,0.135698859987554,0.138903846521585,0.122227734248582
"234",2011-01-10 17:00:00,0.102713464271664,0.135698859987554,0.138903846521585,0.122227734248481
"235",2011-01-10 18:00:00,0.102713464271306,0.135698859987554,0.138903846521585,0.122227734260836
"236",2011-01-10 19:00:00,0.10271346427079,0.135698859987554,0.138903846521585,0.122227734315499
"237",2011-01-10 20:00:00,0.102713464270317,0.135698859987554,0.138903846521585,0.122227734335042
"238",2011-01-10 21:00:00,0.102713464270107,0.135698859987554,0.138903846521585,0.122227734320934
"239",2011-01-10 22:00:00,0.102713464270184,0.135698859987554,0.138903846521585,0.122227734326304
"240",2011-01-10 23:00:00,0.102713464270473,0.135698859987554,0.138903846521585,0.122227734364214
"241",2011-01-11 00:00:00,0.102713464270802,0.135698859987554,0.138903846521585,0.12222773436829
"242",2011-01-11 01:00:00,0.102713464271049,0.135698859987554,0.138903846521585,0.122227734352159
"243",2011-01-11 02:00:00,0.102713464271111,0.135698859987554,0.138903846521585,0.122227734360071
"244",2011-01-11 03:00:00,0.102713464271014,0.135698859987554,0.138903846521585,0.122227734386298
"245",2011-01-11 04:00:00,0.10271346427082,0.135698859987554,0.138903846521585,0.122227734380421
"246",2011-01-11 05:00:00,0.102713464270636,0.135698859987554,0.138903846521585,0.122227734363204
"247",2011-01-11 06:00:00,0.102713464270529,0.135698859987554,0.138903846521585,0.122227734361058
"248",2011-01-11 07:00:00,0.102713464270531,0.135698859987554,0.138903846521585,0.122227734363188
"249",2011-01-11 08:00:00,0.102713464270617,0.135698859987554,0.138903846521585,0.122227734348256
"250",2011-01-11 09:00:00,0.102713464270733,0.135698859987554,0.138903846521585,0.12222773433218
"251",2011-01-11 10:00:00,0.102713464270827,0.135698859987554,0.138903846521585,0.122227734330178
"252",2011-01-11 11:00:00,0.102713464270861,0.135698859987554,0.138903846521585,0.122227734324105
"253",2011-01-11 12:00:00,0.102713464270834,0.135698859987554,0.138903846521585,0.122227734313077
"254",2011-01-11 13:00:00,0.102713464270769,0.135698859987554,0.138903846521585,0.122227734304666
"255",2011-01-11 14:00:00,0.102713464270701,0.135698859987554,0.138903846521585,0.12222773430377
"256",2011-01-11 15:00:00,0.102713464270656,0.135698859987554,0.138903846521585,0.122227734294803
"257",2011-01-11 16:00:00,0.102713464270652,0.135698859987554,0.138903846521585,0.122227734286588
"258",2011-01-11 17:00:00,0.10271346427068,0.135698859987554,0.138903846521585,0.122227734285788
"259",2011-01-11 18:00:00,0.102713464270724,0.135698859987554,0.138903846521585,0.122227734286236
"260",2011-01-11 19:00:00,0.102713464270763,0.135698859987554,0.138903846521585,0.122227734280242
"261",2011-01-11 20:00:00,0.102713464270781,0.135698859987554,0.138903846521585,0.122227734276273
"262",2011-01-11 21:00:00,0.102713464270775,0.135698859987554,0.138903846521585,0.122227734279187
"263",2011-01-11 22:00:00,0.102713464270754,0.135698859987554,0.138903846521585,0.12222773427904
"264",2011-01-11 23:00:00,0.102713464270727,0.135698859987554,0.138903846521585,0.122227734273624
"265",2011-01-12 00:00:00,0.102713464270708,0.135698859987554,0.138903846521585,0.122227734270846
"266",2011-01-12 01:00:00,0.102713464270703,0.135698859987554,0.138903846521585,0.122227734273358
"267",2011-01-12 02:00:00,0.102713464270711,0.135698859987554,0.138903846521585,0.122227734272578
"268",2011-01-12 03:00:00,0.102713464270726,0.135698859987554,0.138903846521585,0.122227734269066
"269",2011-01-12 04:00:00,0.10271346427074,0.135698859987554,0.138903846521585,0.122227734268331
"270",2011-01-12 05:00:00,0.102713464270748,0.135698859987554,0.138903846521585,0.122227734270509
"271",2011-01-12 06:00:00,0.102713464270748,0.135698859987554,0.138903846521585,0.122227734269589
"272",2011-01-12 07:00:00,0.102713464270741,0.135698859987554,0.138903846521585,0.122227734267845
"273",2011-01-12 08:00:00,0.102713464270731,0.135698859987554,0.138903846521585,0.122227734268214
"274",2011-01-12 09:00:00,0.102713464270724,0.135698859987554,0.138903846521585,0.122227734269466
"275",2011-01-12 10:00:00,0.102713464270721,0.135698859987554,0.138903846521585,0.122227734269022
"276",2011-01-12 11:00:00,0.102713464270723,0.135698859987554,0.138903846521585,0.122227734268898
"277",2011-01-12 12:00:00,0.102713464270728,0.135698859987554,0.138903846521585,0.122227734270415
"278",2011-01-12 13:00:00,0.102713464270734,0.135698859987554,0.138903846521585,0.12222773427114
"279",2011-01-12 14:00:00,0.102713464270738,0.135698859987554,0.138903846521585,0.122227734271075
"280",2011-01-12 15:00:00,0.102713464270738,0.135698859987554,0.138903846521585,0.122227734271627
"281",2011-01-12 16:00:00,0.102713464270736,0.135698859987554,0.138903846521585,0.122227734272998
"282",2011-01-12 17:00:00,0.102713464270732,0.135698859987554,0.138903846521585,0.122227734272991
"283",2011-01-12 18:00:00,0.102713464270729,0.135698859987554,0.138903846521585,0.122227734272802
"284",2011-01-12 19:00:00,0.102713464270728,0.135698859987554,0.138903846521585,0.122227734273593
"285",2011-01-12 20:00:00,0.102713464270728,0.135698859987554,0.138903846521585,0.122227734274514
"286",2011-01-12 21:00:00,0.10271346427073,0.135698859987554,0.138903846521585,0.122227734274269
"287",2011-01-12 22:00:00,0.102713464270732,0.135698859987554,0.138903846521585,0.122227734274079
"288",2011-01-12 23:00:00,0.102713464270734,0.135698859987554,0.138903846521585,0.122227734274777
"289",2011-01-13 00:00:00,0.102713464270734,0.135698859987554,0.138903846521585,0.122227734275206
"290",2011-01-13 01:00:00,0.102713464270733,0.135698859987554,0.138903846521585,0.122227734274847
