"","Date","wf1 forecast","wf2 forecast","wf3 forecast","wf4 forecast","wf5 forecast","wf6 forecast"
"43",2011-01-02 18:00:00,0.112237504962281,0.13569885998756,0.150770962013213,0.110006773615977,0.109638122278277,0.199662461460754
"44",2011-01-02 19:00:00,0.105497922933887,0.135698859987557,0.148319931382452,0.112278062697013,0.109626759193711,0.18383591099694
"45",2011-01-02 20:00:00,0.101249691322706,0.135698859987556,0.146372962717754,0.112907171165065,0.109618916955638,0.171913821034801
"46",2011-01-02 21:00:00,0.0993694408265106,0.135698859987555,0.144825708899531,0.112360239716595,0.109613618534091,0.162774014956872
"47",2011-01-02 22:00:00,0.09864193918081,0.135698859987555,0.143593738787944,0.111006681936885,0.10961003419983,0.155739630375435
"48",2011-01-02 23:00:00,0.0984574442381995,0.135698859987555,0.142612164757184,0.109067142626674,0.109607530269621,0.150469938065507
"49",2011-01-03 00:00:00,0.0987177198502434,0.135698859987555,0.141831051280132,0.108126001962695,0.109605686215367,0.146621542372718
"50",2011-01-03 01:00:00,0.0994628448080879,0.135698859987554,0.141210940322792,0.108477140156135,0.109604262184189,0.143755630388686
"51",2011-01-03 02:00:00,0.100535120398067,0.135698859987554,0.140720051486238,0.109786747540991,0.109603137220642,0.141502829336563
"52",2011-01-03 03:00:00,0.101660758811047,0.135698859987554,0.140332600433003,0.111758229764267,0.109602250898892,0.139683275004839
"53",2011-01-03 04:00:00,0.102628344341088,0.135698859987554,0.140027547599439,0.113847179506452,0.10960156579231,0.138239109288655
"54",2011-01-03 05:00:00,0.103319785870253,0.135698859987554,0.13978771127048,0.1157965693171,0.109601050545009,0.137126742747586
"55",2011-01-03 06:00:00,0.103884186966041,0.135698859987554,0.139599195322308,0.117012946320806,0.109600674919343,0.136280824187957
"56",2011-01-03 07:00:00,0.104336243511072,0.135698859987554,0.139450942660579,0.118160022660972,0.109600409338858,0.135633339492266
"57",2011-01-03 08:00:00,0.104700507385388,0.135698859987554,0.139334277542991,0.119385572625293,0.109600225901758,0.13513597450936
"58",2011-01-03 09:00:00,0.104863026699993,0.135698859987554,0.139242432397165,0.120651073586826,0.109600100118107,0.13475932228967
"59",2011-01-03 10:00:00,0.10476971287774,0.135698859987554,0.139170122180199,0.121729749910322,0.109600012567254,0.134479638200184
"60",2011-01-03 11:00:00,0.104392167432057,0.135698859987554,0.139113205327694,0.122305976670552,0.10959994953835,0.13427252985074
"61",2011-01-03 12:00:00,0.103905941207476,0.135698859987554,0.139068424927743,0.122554259772805,0.109599902385133,0.134116375151008
"62",2011-01-03 13:00:00,0.103389970398761,0.135698859987554,0.139033211224003,0.122650900531499,0.109599866110859,0.1339963055044
"63",2011-01-03 14:00:00,0.103001552753869,0.135698859987554,0.13900553179642,0.122818384059514,0.109599837911615,0.13390360369066
"64",2011-01-03 15:00:00,0.102745466611208,0.135698859987554,0.138983778854068,0.122879316072433,0.109599816112935,0.13383257180719
"65",2011-01-03 16:00:00,0.102636948207716,0.135698859987554,0.138966683173369,0.122938587261552,0.109599799553696,0.133778384617268
"66",2011-01-03 17:00:00,0.102588242388096,0.135698859987554,0.138953245791092,0.123064155271887,0.109599787282168,0.133736860721598
"67",2011-01-03 18:00:00,0.102575505294721,0.135698859987554,0.138942682200905,0.123172360839892,0.109599778430455,0.133704892049366
"68",2011-01-03 19:00:00,0.102566988372704,0.135698859987554,0.138934376855511,0.123279063590808,0.10959977219085,0.133680395132572
"69",2011-01-03 20:00:00,0.102572614943338,0.135698859987554,0.138927846726135,0.123326503287781,0.109599767846098,0.133661835229851
"70",2011-01-03 21:00:00,0.102601336842508,0.135698859987554,0.138922712535497,0.123263769816922,0.109599764810318,0.133647875690948
"71",2011-01-03 22:00:00,0.102645135258877,0.135698859987554,0.138918676212028,0.123153319079085,0.109599762648542,0.133637349230643
"72",2011-01-03 23:00:00,0.10269263803204,0.135698859987554,0.138915503300661,0.123056639454875,0.109599761065746,0.133629351958717
"73",2011-01-04 00:00:00,0.102738248366309,0.135698859987554,0.138913009289748,0.123005700336537,0.109599759875687,0.133623253304383
"74",2011-01-04 01:00:00,0.102786877564341,0.135698859987554,0.138911048975638,0.122973499467533,0.109599758965496,0.133618610111501
"75",2011-01-04 02:00:00,0.102829039047778,0.135698859987554,0.138909508138618,0.123016892662217,0.109599758266469,0.133615080235607
"76",2011-01-04 03:00:00,0.102864543230156,0.135698859987554,0.138908296979716,0.123107984251534,0.109599757734003,0.133612389084375
"77",2011-01-04 04:00:00,0.102875726008543,0.135698859987554,0.138907344927279,0.123173091801621,0.109599757335412,0.133610328127358
"78",2011-01-04 05:00:00,0.102861369704047,0.135698859987554,0.138906596530159,0.123173855317652,0.10959975704351,0.133608748719309
"79",2011-01-04 06:00:00,0.10282426005551,0.135698859987554,0.138906008217873,0.123098189345485,0.109599756834172,0.133607543395928
"80",2011-01-04 07:00:00,0.102779962281037,0.135698859987554,0.138905545750397,0.122997303768404,0.109599756686199,0.133606627942607
"81",2011-01-04 08:00:00,0.102738423160071,0.135698859987554,0.138905182214511,0.122849116346323,0.109599756581992,0.13360593350968
"82",2011-01-04 09:00:00,0.10271321633824,0.135698859987554,0.138904896451992,0.122707246829726,0.109599756507991,0.133605405753185
"83",2011-01-04 10:00:00,0.102700632672966,0.135698859987554,0.13890467182738,0.122588890171139,0.109599756454487,0.133605004099721
"84",2011-01-04 11:00:00,0.102699494128573,0.135698859987554,0.138904495261376,0.122507255836519,0.109599756414952,0.133604698664965
"85",2011-01-04 12:00:00,0.102700897611337,0.135698859987554,0.138904356471508,0.122447632455148,0.109599756385193,0.1336044666772
"86",2011-01-04 13:00:00,0.102703250291624,0.135698859987554,0.138904247374884,0.122381458430834,0.109599756362567,0.133604290320846
"87",2011-01-04 14:00:00,0.102702732168581,0.135698859987554,0.138904161618165,0.122317976284238,0.109599756345376,0.133604155899249
"88",2011-01-04 15:00:00,0.102702182126451,0.135698859987554,0.138904094207676,0.122263622638297,0.109599756332448,0.133604053253195
"89",2011-01-04 16:00:00,0.102702511584618,0.135698859987554,0.138904041218426,0.122230680482621,0.109599756322882,0.133603974917676
"90",2011-01-04 17:00:00,0.102704669766732,0.135698859987554,0.138903999565307,0.122205646566588,0.109599756315928,0.133603915248109
"91",2011-01-04 18:00:00,0.102708862738294,0.135698859987554,0.138903966823258,0.122190869584949,0.109599756310947,0.133603869845246
"92",2011-01-04 19:00:00,0.10271401358392,0.135698859987554,0.138903941085982,0.122183608604367,0.109599756307405,0.133603835286551
"93",2011-01-04 20:00:00,0.102719338796173,0.135698859987554,0.138903920854945,0.122179196716023,0.109599756304885,0.133603808969551
"94",2011-01-04 21:00:00,0.102723756768908,0.135698859987554,0.138903904952158,0.122180807079288,0.109599756303072,0.133603788939003
"95",2011-01-04 22:00:00,0.102726759721827,0.135698859987554,0.138903892451623,0.122181377741966,0.109599756301749,0.13360377370887
"96",2011-01-04 23:00:00,0.102726716747464,0.135698859987554,0.138903882625448,0.122173967784847,0.109599756300766,0.133603762131438
"97",2011-01-05 00:00:00,0.102724469303472,0.135698859987554,0.138903874901467,0.122166563272254,0.109599756300027,0.133603753322241
"98",2011-01-05 01:00:00,0.102720351945804,0.135698859987554,0.138903868829935,0.122163246424652,0.109599756299468,0.133603746611378
"99",2011-01-05 02:00:00,0.102716233554883,0.135698859987554,0.138903864057329,0.122165165567339,0.109599756299048,0.13360374149723
"100",2011-01-05 03:00:00,0.102713129193125,0.135698859987554,0.13890386030576,0.122164948847752,0.109599756298736,0.133603737601718
"101",2011-01-05 04:00:00,0.102711801365286,0.135698859987554,0.138903857356794,0.122165985626173,0.109599756298506,0.133603734635733
"102",2011-01-05 05:00:00,0.102711633756903,0.135698859987554,0.138903855038725,0.122169141042492,0.10959975629834,0.133603732377199
"103",2011-01-05 06:00:00,0.10271230036818,0.135698859987554,0.13890385321658,0.122170772959425,0.109599756298221,0.133603730656867
"104",2011-01-05 07:00:00,0.102712797247336,0.135698859987554,0.138903851784263,0.122169158023518,0.109599756298135,0.13360372934668
"105",2011-01-05 08:00:00,0.102713003001499,0.135698859987554,0.138903850658375,0.122165152534659,0.109599756298074,0.133603728349452
"106",2011-01-05 09:00:00,0.102712738454012,0.135698859987554,0.138903849773357,0.12216578222641,0.10959975629803,0.133603727590771
"107",2011-01-05 10:00:00,0.10271245466817,0.135698859987554,0.138903849077679,0.122168259546706,0.109599756297997,0.133603727013506
"108",2011-01-05 11:00:00,0.102712247042743,0.135698859987554,0.138903848530833,0.122174137496009,0.109599756297973,0.133603726574068
"109",2011-01-05 12:00:00,0.102712397153271,0.135698859987554,0.138903848100978,0.122181860235799,0.109599756297954,0.133603726239451
"110",2011-01-05 13:00:00,0.102712863621112,0.135698859987554,0.138903847763085,0.122191327139911,0.109599756297941,0.133603725984668
"111",2011-01-05 14:00:00,0.10271347947367,0.135698859987554,0.138903847497481,0.122200657340217,0.10959975629793,0.1336037257907
"112",2011-01-05 15:00:00,0.102714105413381,0.135698859987554,0.138903847288699,0.122207520443978,0.109599756297923,0.133603725643017
"113",2011-01-05 16:00:00,0.102714544821544,0.135698859987554,0.138903847124584,0.122212555296167,0.109599756297917,0.13360372553055
"114",2011-01-05 17:00:00,0.102714711553287,0.135698859987554,0.138903846995579,0.122216150342986,0.109599756297913,0.133603725444895
"115",2011-01-05 18:00:00,0.102714565749726,0.135698859987554,0.138903846894174,0.122219517823109,0.109599756297911,0.133603725379674
"116",2011-01-05 19:00:00,0.102714236263454,0.135698859987554,0.138903846814463,0.122222571520976,0.109599756297908,0.133603725330026
"117",2011-01-05 20:00:00,0.102713783384753,0.135698859987554,0.138903846751805,0.12222552962808,0.109599756297907,0.133603725292237
"118",2011-01-05 21:00:00,0.102713438452587,0.135698859987554,0.138903846702552,0.122227638518453,0.109599756297906,0.133603725263471
"119",2011-01-05 22:00:00,0.102713240914096,0.135698859987554,0.138903846663837,0.122228831978017,0.109599756297905,0.133603725241571
"120",2011-01-05 23:00:00,0.102713231470814,0.135698859987554,0.138903846633403,0.122230005857879,0.109599756297904,0.133603725224898
"121",2011-01-06 00:00:00,0.102713318313597,0.135698859987554,0.138903846609481,0.122230930735287,0.109599756297904,0.133603725212206
"122",2011-01-06 01:00:00,0.102713433185081,0.135698859987554,0.138903846590677,0.122230789465041,0.109599756297904,0.133603725202543
"123",2011-01-06 02:00:00,0.102713481277492,0.135698859987554,0.138903846575896,0.122230453397016,0.109599756297903,0.133603725195186
"124",2011-01-06 03:00:00,0.102713471866282,0.135698859987554,0.138903846564277,0.122230482279958,0.109599756297903,0.133603725189584
"125",2011-01-06 04:00:00,0.102713407964198,0.135698859987554,0.138903846555143,0.122231170983226,0.109599756297903,0.133603725185319
"126",2011-01-06 05:00:00,0.102713348127205,0.135698859987554,0.138903846547964,0.122231506677154,0.109599756297903,0.133603725182071
"127",2011-01-06 06:00:00,0.102713316218953,0.135698859987554,0.13890384654232,0.12223167229044,0.109599756297903,0.133603725179599
"128",2011-01-06 07:00:00,0.102713341682879,0.135698859987554,0.138903846537884,0.122231981995181,0.109599756297903,0.133603725177717
"129",2011-01-06 08:00:00,0.102713402398333,0.135698859987554,0.138903846534397,0.122232250886322,0.109599756297903,0.133603725176284
"130",2011-01-06 09:00:00,0.102713480893404,0.135698859987554,0.138903846531656,0.122232252387221,0.109599756297903,0.133603725175193
"131",2011-01-06 10:00:00,0.102713549809628,0.135698859987554,0.138903846529502,0.122231948227873,0.109599756297903,0.133603725174362
"132",2011-01-06 11:00:00,0.102713584436446,0.135698859987554,0.138903846527808,0.122231929486176,0.109599756297903,0.13360372517373
"133",2011-01-06 12:00:00,0.10271358375424,0.135698859987554,0.138903846526477,0.122231876902825,0.109599756297903,0.133603725173248
"134",2011-01-06 13:00:00,0.102713551704063,0.135698859987554,0.13890384652543,0.122231852919954,0.109599756297903,0.133603725172882
"135",2011-01-06 14:00:00,0.10271350593699,0.135698859987554,0.138903846524608,0.122231673041393,0.109599756297903,0.133603725172603
"136",2011-01-06 15:00:00,0.102713461730451,0.135698859987554,0.138903846523961,0.122231396314237,0.109599756297903,0.133603725172391
"137",2011-01-06 16:00:00,0.102713437882336,0.135698859987554,0.138903846523453,0.122230974820437,0.109599756297903,0.133603725172229
"138",2011-01-06 17:00:00,0.10271343138373,0.135698859987554,0.138903846523053,0.122230414485369,0.109599756297903,0.133603725172106
"139",2011-01-06 18:00:00,0.102713444123322,0.135698859987554,0.138903846522739,0.122229858848654,0.109599756297903,0.133603725172012
"140",2011-01-06 19:00:00,0.102713460418876,0.135698859987554,0.138903846522492,0.122229320687019,0.109599756297903,0.13360372517194
"141",2011-01-06 20:00:00,0.102713472941262,0.135698859987554,0.138903846522298,0.12222885813085,0.109599756297903,0.133603725171886
"142",2011-01-06 21:00:00,0.102713474292256,0.135698859987554,0.138903846522146,0.122228541113492,0.109599756297903,0.133603725171845
"143",2011-01-06 22:00:00,0.102713467738062,0.135698859987554,0.138903846522026,0.122228376869299,0.109599756297903,0.133603725171813
"144",2011-01-06 23:00:00,0.102713456443495,0.135698859987554,0.138903846521932,0.122228208961037,0.109599756297903,0.133603725171789
"145",2011-01-07 00:00:00,0.102713448392399,0.135698859987554,0.138903846521857,0.122227996221684,0.109599756297903,0.133603725171771
"146",2011-01-07 01:00:00,0.102713446175257,0.135698859987554,0.138903846521799,0.122227851061897,0.109599756297903,0.133603725171757
"147",2011-01-07 02:00:00,0.102713451105353,0.135698859987554,0.138903846521753,0.12222778943611,0.109599756297903,0.133603725171747
"148",2011-01-07 03:00:00,0.102713459839513,0.135698859987554,0.138903846521717,0.122227685684828,0.109599756297903,0.133603725171739
"149",2011-01-07 04:00:00,0.10271346953813,0.135698859987554,0.138903846521689,0.122227584237916,0.109599756297903,0.133603725171732
"150",2011-01-07 05:00:00,0.102713475928817,0.135698859987554,0.138903846521667,0.122227530930338,0.109599756297903,0.133603725171728
"151",2011-01-07 06:00:00,0.102713477626266,0.135698859987554,0.138903846521649,0.12222756693803,0.109599756297903,0.133603725171724
"152",2011-01-07 07:00:00,0.102713475206295,0.135698859987554,0.138903846521636,0.122227566991554,0.109599756297903,0.133603725171721
"153",2011-01-07 08:00:00,0.102713469871072,0.135698859987554,0.138903846521625,0.122227534238667,0.109599756297903,0.133603725171719
"154",2011-01-07 09:00:00,0.102713464536204,0.135698859987554,0.138903846521616,0.122227510011806,0.109599756297903,0.133603725171718
"155",2011-01-07 10:00:00,0.102713460853848,0.135698859987554,0.13890384652161,0.122227493394152,0.109599756297903,0.133603725171717
"156",2011-01-07 11:00:00,0.102713459876451,0.135698859987554,0.138903846521604,0.122227467167354,0.109599756297903,0.133603725171716
"157",2011-01-07 12:00:00,0.102713460992241,0.135698859987554,0.1389038465216,0.122227426530149,0.109599756297903,0.133603725171715
"158",2011-01-07 13:00:00,0.102713463522578,0.135698859987554,0.138903846521597,0.122227420204423,0.109599756297903,0.133603725171715
"159",2011-01-07 14:00:00,0.102713465447994,0.135698859987554,0.138903846521595,0.122227417510229,0.109599756297903,0.133603725171714
"160",2011-01-07 15:00:00,0.102713466405666,0.135698859987554,0.138903846521593,0.122227429106057,0.109599756297903,0.133603725171714
"161",2011-01-07 16:00:00,0.102713465796829,0.135698859987554,0.138903846521591,0.122227442291228,0.109599756297903,0.133603725171714
"162",2011-01-07 17:00:00,0.102713464395002,0.135698859987554,0.13890384652159,0.122227460036016,0.109599756297903,0.133603725171713
"163",2011-01-07 18:00:00,0.102713462850702,0.135698859987554,0.138903846521589,0.122227471025046,0.109599756297903,0.133603725171713
"164",2011-01-07 19:00:00,0.102713462061165,0.135698859987554,0.138903846521588,0.122227484636366,0.109599756297903,0.133603725171713
"165",2011-01-07 20:00:00,0.102713462150314,0.135698859987554,0.138903846521587,0.122227514021355,0.109599756297903,0.133603725171713
"166",2011-01-07 21:00:00,0.102713463067103,0.135698859987554,0.138903846521587,0.122227547793697,0.109599756297903,0.133603725171713
"167",2011-01-07 22:00:00,0.102713464280373,0.135698859987554,0.138903846521587,0.12222757475052,0.109599756297903,0.133603725171713
"168",2011-01-07 23:00:00,0.102713465318674,0.135698859987554,0.138903846521586,0.122227605842417,0.109599756297903,0.133603725171713
"169",2011-01-08 00:00:00,0.102713465786958,0.135698859987554,0.138903846521586,0.122227645107522,0.109599756297903,0.133603725171713
"170",2011-01-08 01:00:00,0.102713465679509,0.135698859987554,0.138903846521586,0.122227674173566,0.109599756297903,0.133603725171713
"171",2011-01-08 02:00:00,0.10271346511587,0.135698859987554,0.138903846521586,0.122227685839627,0.109599756297903,0.133603725171713
"172",2011-01-08 03:00:00,0.102713464405292,0.135698859987554,0.138903846521586,0.122227695214336,0.109599756297903,0.133603725171713
"173",2011-01-08 04:00:00,0.102713463883579,0.135698859987554,0.138903846521586,0.122227711215585,0.109599756297903,0.133603725171713
"174",2011-01-08 05:00:00,0.102713463651605,0.135698859987554,0.138903846521585,0.122227720338702,0.109599756297903,0.133603725171713
"175",2011-01-08 06:00:00,0.102713463765407,0.135698859987554,0.138903846521585,0.122227724305416,0.109599756297903,0.133603725171713
"176",2011-01-08 07:00:00,0.102713464069179,0.135698859987554,0.138903846521585,0.122227727967743,0.109599756297903,0.133603725171713
"177",2011-01-08 08:00:00,0.102713464398243,0.135698859987554,0.138903846521585,0.12222773835219,0.109599756297903,0.133603725171713
"178",2011-01-08 09:00:00,0.102713464576317,0.135698859987554,0.138903846521585,0.122227743446789,0.109599756297903,0.133603725171713
"179",2011-01-08 10:00:00,0.102713464586631,0.135698859987554,0.138903846521585,0.122227744219494,0.109599756297903,0.133603725171713
"180",2011-01-08 11:00:00,0.102713464412315,0.135698859987554,0.138903846521585,0.122227745193257,0.109599756297903,0.133603725171713
"181",2011-01-08 12:00:00,0.102713464201205,0.135698859987554,0.138903846521585,0.122227746986793,0.109599756297903,0.133603725171713
"182",2011-01-08 13:00:00,0.102713464028083,0.135698859987554,0.138903846521585,0.122227748212147,0.109599756297903,0.133603725171713
"183",2011-01-08 14:00:00,0.102713463981158,0.135698859987554,0.138903846521585,0.122227748849858,0.109599756297903,0.133603725171713
"184",2011-01-08 15:00:00,0.102713464048453,0.135698859987554,0.138903846521585,0.122227752052017,0.109599756297903,0.133603725171713
"185",2011-01-08 16:00:00,0.102713464196802,0.135698859987554,0.138903846521585,0.122227753644063,0.109599756297903,0.133603725171713
"186",2011-01-08 17:00:00,0.102713464344196,0.135698859987554,0.138903846521585,0.122227754910318,0.109599756297903,0.133603725171713
"187",2011-01-08 18:00:00,0.102713464438739,0.135698859987554,0.138903846521585,0.122227755980152,0.109599756297903,0.133603725171713
"188",2011-01-08 19:00:00,0.102713464453293,0.135698859987554,0.138903846521585,0.122227756935937,0.109599756297903,0.133603725171713
"189",2011-01-08 20:00:00,0.102713464399647,0.135698859987554,0.138903846521585,0.122227755314684,0.109599756297903,0.133603725171713
"190",2011-01-08 21:00:00,0.102713464310662,0.135698859987554,0.138903846521585,0.122227752949983,0.109599756297903,0.133603725171713
"191",2011-01-08 22:00:00,0.102713464231943,0.135698859987554,0.138903846521585,0.122227752153823,0.109599756297903,0.133603725171713
"192",2011-01-08 23:00:00,0.102713464189905,0.135698859987554,0.138903846521585,0.122227751678071,0.109599756297903,0.133603725171713
"193",2011-01-09 00:00:00,0.102713464191274,0.135698859987554,0.138903846521585,0.122227749233405,0.109599756297903,0.133603725171713
"194",2011-01-09 01:00:00,0.102713464229567,0.135698859987554,0.138903846521585,0.122227746704033,0.109599756297903,0.133603725171713
"195",2011-01-09 02:00:00,0.102713464275058,0.135698859987554,0.138903846521585,0.122227745529948,0.109599756297903,0.133603725171713
"196",2011-01-09 03:00:00,0.102713464310124,0.135698859987554,0.138903846521585,0.122227744166067,0.109599756297903,0.133603725171713
"197",2011-01-09 04:00:00,0.10271346431952,0.135698859987554,0.138903846521585,0.122227741475237,0.109599756297903,0.133603725171713
"198",2011-01-09 05:00:00,0.102713464305221,0.135698859987554,0.138903846521585,0.122227739038372,0.109599756297903,0.133603725171713
"199",2011-01-09 06:00:00,0.102713464275702,0.135698859987554,0.138903846521585,0.122227738168442,0.109599756297903,0.133603725171713
"200",2011-01-09 07:00:00,0.102713464249498,0.135698859987554,0.138903846521585,0.122227737323935,0.109599756297903,0.133603725171713
"201",2011-01-09 08:00:00,0.10271346423392,0.135698859987554,0.138903846521585,0.122227736304769,0.109599756297903,0.133603725171713
"202",2011-01-09 09:00:00,0.102713464236805,0.135698859987554,0.138903846521585,0.122227735428155,0.109599756297903,0.133603725171713
"203",2011-01-09 10:00:00,0.102713464251848,0.135698859987554,0.138903846521585,0.122227735415111,0.109599756297903,0.133603725171713
"204",2011-01-09 11:00:00,0.102713464272217,0.135698859987554,0.138903846521585,0.122227735032867,0.109599756297903,0.133603725171713
"205",2011-01-09 12:00:00,0.102713464287689,0.135698859987554,0.138903846521585,0.122227734483605,0.109599756297903,0.133603725171713
"206",2011-01-09 13:00:00,0.102713464294026,0.135698859987554,0.138903846521585,0.122227734136947,0.109599756297903,0.133603725171713
"207",2011-01-09 14:00:00,0.102713464289999,0.135698859987554,0.138903846521585,0.122227733910449,0.109599756297903,0.133603725171713
"208",2011-01-09 15:00:00,0.102713464279533,0.135698859987554,0.138903846521585,0.122227733597768,0.109599756297903,0.133603725171713
"209",2011-01-09 16:00:00,0.102713464268279,0.135698859987554,0.138903846521585,0.122227733376754,0.109599756297903,0.133603725171713
"210",2011-01-09 17:00:00,0.102713464260801,0.135698859987554,0.138903846521585,0.122227733479901,0.109599756297903,0.133603725171713
"211",2011-01-09 18:00:00,0.102713464259159,0.135698859987554,0.138903846521585,0.122227733334712,0.109599756297903,0.133603725171713
"212",2011-01-09 19:00:00,0.102713464262932,0.135698859987554,0.138903846521585,0.12222773307163,0.109599756297903,0.133603725171713
"213",2011-01-09 20:00:00,0.102713464269291,0.135698859987554,0.138903846521585,0.122227732955139,0.109599756297903,0.133603725171713
"214",2011-01-09 21:00:00,0.10271346427476,0.135698859987554,0.138903846521585,0.122227733035323,0.109599756297903,0.133603725171713
"215",2011-01-09 22:00:00,0.102713464277639,0.135698859987554,0.138903846521585,0.122227732874282,0.109599756297903,0.133603725171713
"216",2011-01-09 23:00:00,0.102713464276702,0.135698859987554,0.138903846521585,0.122227732667354,0.109599756297903,0.133603725171713
"217",2011-01-10 00:00:00,0.1027134642734,0.135698859987554,0.138903846521585,0.122227732748654,0.109599756297903,0.133603725171713
