"","Date","wf1 forecast","wf2 forecast","wf3 forecast","wf4 forecast","wf5 forecast","wf6 forecast","wf7 forecast"
"18",2011-01-01 17:00:00,0.384162357153544,0.135699356747791,0.493748736949587,0.369803040892527,0.196640082151537,0.507337092520053,0.497629634781755
"19",2011-01-01 18:00:00,0.355997786169564,0.135699099768486,0.47629255710544,0.360123351291289,0.17212278808615,0.497402176910209,0.499091731211081
"20",2011-01-01 19:00:00,0.349289842853566,0.135698975726745,0.460260531697202,0.353697448810228,0.153575688790024,0.488336484517742,0.498726466366192
"21",2011-01-01 20:00:00,0.345916040722079,0.135698915853257,0.444797044695238,0.346515891219234,0.140312761162293,0.47993138415634,0.496639662329934
"22",2011-01-01 21:00:00,0.345070114136518,0.135698886953125,0.429167490283975,0.339031948654407,0.131477732792844,0.472013975341227,0.493293061573543
"23",2011-01-01 22:00:00,0.336155568704866,0.135698873003441,0.412757393495247,0.329698909961032,0.125590334553103,0.46444050422663,0.489174726254705
"24",2011-01-01 23:00:00,0.318651691474838,0.135698866270131,0.394971520872314,0.318151068411242,0.121629789635875,0.457090731374606,0.484753137987506
"25",2011-01-02 00:00:00,0.300164973418097,0.135698863020061,0.37509629810905,0.299890560744438,0.118923355456271,0.449860507357646,0.480335072291652
"26",2011-01-02 01:00:00,0.287558835448281,0.1356988614513,0.352205779961167,0.275771482644782,0.116935408236626,0.44265504599075,0.47611020831836
"27",2011-01-02 02:00:00,0.278938605712229,0.135698860694083,0.325223621131816,0.242604338666916,0.11531565944543,0.43538291722304,0.47224674675924
"28",2011-01-02 03:00:00,0.271048784865018,0.135698860328585,0.295177641839038,0.204389739001518,0.113935656907918,0.42795103762339,0.468870006472476
"29",2011-01-02 04:00:00,0.262649068467199,0.135698860152165,0.268301211321864,0.163267125282254,0.112791966427484,0.420260092448444,0.466039083909143
"30",2011-01-02 05:00:00,0.252455162887856,0.135698860067009,0.248646685663232,0.134857524951209,0.111888096556356,0.412199980735339,0.463781324657294
"31",2011-01-02 06:00:00,0.242369247560492,0.135698860025906,0.234925133685399,0.121449094144579,0.111208352183503,0.403645210468066,0.462073737918477
"32",2011-01-02 07:00:00,0.232597316860712,0.135698860006066,0.2242336129298,0.118066551478191,0.110721518032986,0.394450108372377,0.460850248758404
"33",2011-01-02 08:00:00,0.222938451199281,0.13569885999649,0.214720265539187,0.119333372560212,0.110385495409011,0.384444206016459,0.460028958465079
"34",2011-01-02 09:00:00,0.21229075892493,0.135698859991867,0.205747951628544,0.119131404509005,0.110159509747319,0.373428688585118,0.45951086413634
"35",2011-01-02 10:00:00,0.199667079392221,0.135698859989636,0.197236436540246,0.115929843974167,0.110009778901714,0.361174923270691,0.459195712206742
"36",2011-01-02 11:00:00,0.185930735115678,0.135698859988559,0.189116218675326,0.111274039673418,0.109909289390848,0.347422330385957,0.45899342406226
"37",2011-01-02 12:00:00,0.172501682590213,0.135698859988039,0.181387806282416,0.108591494090967,0.109838008319686,0.33185786475466,0.458828670730157
"38",2011-01-02 13:00:00,0.160839802811209,0.135698859987788,0.174217547523201,0.105170552778065,0.109783457218963,0.314062285009083,0.458645653053365
"39",2011-01-02 14:00:00,0.150237540519234,0.135698859987667,0.167809323759372,0.102765597071574,0.109739552476845,0.293574310923355,0.458406022924191
"40",2011-01-02 15:00:00,0.140900936683826,0.135698859987609,0.162281768274049,0.103028078441753,0.109703946288622,0.270285609933666,0.458087733025314
"41",2011-01-02 16:00:00,0.130953867324825,0.135698859987581,0.157646660104111,0.10441410931028,0.109675703276182,0.24501963412706,0.45768332199863
"42",2011-01-02 17:00:00,0.121304759250759,0.135698859987567,0.153842113360056,0.1069143537158,0.109654076778589,0.220361389953074,0.457196024435416
"43",2011-01-02 18:00:00,0.112237504962281,0.13569885998756,0.150770962013213,0.110006773615977,0.109638122278277,0.199662461460754,0.456637050711203
"44",2011-01-02 19:00:00,0.105497922933887,0.135698859987557,0.148319931382452,0.112278062697013,0.109626759193711,0.18383591099694,0.456023478359886
"45",2011-01-02 20:00:00,0.101249691322706,0.135698859987556,0.146372962717754,0.112907171165065,0.109618916955638,0.171913821034801,0.455375053239045
"46",2011-01-02 21:00:00,0.0993694408265106,0.135698859987555,0.144825708899531,0.112360239716595,0.109613618534091,0.162774014956872,0.454711942540233
"47",2011-01-02 22:00:00,0.09864193918081,0.135698859987555,0.143593738787944,0.111006681936885,0.10961003419983,0.155739630375435,0.454052888156268
"48",2011-01-02 23:00:00,0.0984574442381995,0.135698859987555,0.142612164757184,0.109067142626674,0.109607530269621,0.150469938065507,0.453413590385563
"49",2011-01-03 00:00:00,0.0987177198502434,0.135698859987555,0.141831051280132,0.108126001962695,0.109605686215367,0.146621542372718,0.452806033718274
"50",2011-01-03 01:00:00,0.0994628448080879,0.135698859987554,0.141210940322792,0.108477140156135,0.109604262184189,0.143755630388686,0.452238203475644
"51",2011-01-03 02:00:00,0.100535120398067,0.135698859987554,0.140720051486238,0.109786747540991,0.109603137220642,0.141502829336563,0.451714272411489
"52",2011-01-03 03:00:00,0.101660758811047,0.135698859987554,0.140332600433003,0.111758229764267,0.109602250898892,0.139683275004839,0.451235119695659
"53",2011-01-03 04:00:00,0.102628344341088,0.135698859987554,0.140027547599439,0.113847179506452,0.10960156579231,0.138239109288655,0.450798934125831
"54",2011-01-03 05:00:00,0.103319785870253,0.135698859987554,0.13978771127048,0.1157965693171,0.109601050545009,0.137126742747586,0.4504019403468
"55",2011-01-03 06:00:00,0.103884186966041,0.135698859987554,0.139599195322308,0.117012946320806,0.109600674919343,0.136280824187957,0.450039097374272
"56",2011-01-03 07:00:00,0.104336243511072,0.135698859987554,0.139450942660579,0.118160022660972,0.109600409338858,0.135633339492266,0.449704701056454
"57",2011-01-03 08:00:00,0.104700507385388,0.135698859987554,0.139334277542991,0.119385572625293,0.109600225901758,0.13513597450936,0.449392933510555
"58",2011-01-03 09:00:00,0.104863026699993,0.135698859987554,0.139242432397165,0.120651073586826,0.109600100118107,0.13475932228967,0.449098306473017
"59",2011-01-03 10:00:00,0.10476971287774,0.135698859987554,0.139170122180199,0.121729749910322,0.109600012567254,0.134479638200184,0.448815972772597
"60",2011-01-03 11:00:00,0.104392167432057,0.135698859987554,0.139113205327694,0.122305976670552,0.10959994953835,0.13427252985074,0.448541937827172
"61",2011-01-03 12:00:00,0.103905941207476,0.135698859987554,0.139068424927743,0.122554259772805,0.109599902385133,0.134116375151008,0.448273153243781
"62",2011-01-03 13:00:00,0.103389970398761,0.135698859987554,0.139033211224003,0.122650900531499,0.109599866110859,0.1339963055044,0.448007511313858
"63",2011-01-03 14:00:00,0.103001552753869,0.135698859987554,0.13900553179642,0.122818384059514,0.109599837911615,0.13390360369066,0.447743768369177
"64",2011-01-03 15:00:00,0.102745466611208,0.135698859987554,0.138983778854068,0.122879316072433,0.109599816112935,0.13383257180719,0.447481412272975
"65",2011-01-03 16:00:00,0.102636948207716,0.135698859987554,0.138966683173369,0.122938587261552,0.109599799553696,0.133778384617268,0.447220504363043
"66",2011-01-03 17:00:00,0.102588242388096,0.135698859987554,0.138953245791092,0.123064155271887,0.109599787282168,0.133736860721598,0.446961513704516
"67",2011-01-03 18:00:00,0.102575505294721,0.135698859987554,0.138942682200905,0.123172360839892,0.109599778430455,0.133704892049366,0.446705158265566
"68",2011-01-03 19:00:00,0.102566988372704,0.135698859987554,0.138934376855511,0.123279063590808,0.10959977219085,0.133680395132572,0.446452266502922
"69",2011-01-03 20:00:00,0.102572614943338,0.135698859987554,0.138927846726135,0.123326503287781,0.109599767846098,0.133661835229851,0.446203663356861
"70",2011-01-03 21:00:00,0.102601336842508,0.135698859987554,0.138922712535497,0.123263769816922,0.109599764810318,0.133647875690948,0.445960083503403
"71",2011-01-03 22:00:00,0.102645135258877,0.135698859987554,0.138918676212028,0.123153319079085,0.109599762648542,0.133637349230643,0.44572211321739
"72",2011-01-03 23:00:00,0.10269263803204,0.135698859987554,0.138915503300661,0.123056639454875,0.109599761065746,0.133629351958717,0.445490157891132
"73",2011-01-04 00:00:00,0.102738248366309,0.135698859987554,0.138913009289748,0.123005700336537,0.109599759875687,0.133623253304383,0.445264432045479
"74",2011-01-04 01:00:00,0.102786877564341,0.135698859987554,0.138911048975638,0.122973499467533,0.109599758965496,0.133618610111501,0.445044968027494
"75",2011-01-04 02:00:00,0.102829039047778,0.135698859987554,0.138909508138618,0.123016892662217,0.109599758266469,0.133615080235607,0.444831638045512
"76",2011-01-04 03:00:00,0.102864543230156,0.135698859987554,0.138908296979716,0.123107984251534,0.109599757734003,0.133612389084375,0.444624184907387
"77",2011-01-04 04:00:00,0.102875726008543,0.135698859987554,0.138907344927279,0.123173091801621,0.109599757335412,0.133610328127358,0.444422256915929
"78",2011-01-04 05:00:00,0.102861369704047,0.135698859987554,0.138906596530159,0.123173855317652,0.10959975704351,0.133608748719309,0.444225442957013
"79",2011-01-04 06:00:00,0.10282426005551,0.135698859987554,0.138906008217873,0.123098189345485,0.109599756834172,0.133607543395928,0.444033304970436
"80",2011-01-04 07:00:00,0.102779962281037,0.135698859987554,0.138905545750397,0.122997303768404,0.109599756686199,0.133606627942607,0.443845405686572
"81",2011-01-04 08:00:00,0.102738423160071,0.135698859987554,0.138905182214511,0.122849116346323,0.109599756581992,0.13360593350968,0.443661330502463
"82",2011-01-04 09:00:00,0.10271321633824,0.135698859987554,0.138904896451992,0.122707246829726,0.109599756507991,0.133605405753185,0.443480703151425
"83",2011-01-04 10:00:00,0.102700632672966,0.135698859987554,0.13890467182738,0.122588890171139,0.109599756454487,0.133605004099721,0.443303195302179
"84",2011-01-04 11:00:00,0.102699494128573,0.135698859987554,0.138904495261376,0.122507255836519,0.109599756414952,0.133604698664965,0.443128530718493
"85",2011-01-04 12:00:00,0.102700897611337,0.135698859987554,0.138904356471508,0.122447632455148,0.109599756385193,0.1336044666772,0.442956484884917
"86",2011-01-04 13:00:00,0.102703250291624,0.135698859987554,0.138904247374884,0.122381458430834,0.109599756362567,0.133604290320846,0.44278688110902
"87",2011-01-04 14:00:00,0.102702732168581,0.135698859987554,0.138904161618165,0.122317976284238,0.109599756345376,0.133604155899249,0.44261958418607
"88",2011-01-04 15:00:00,0.102702182126451,0.135698859987554,0.138904094207676,0.122263622638297,0.109599756332448,0.133604053253195,0.442454492654682
"89",2011-01-04 16:00:00,0.102702511584618,0.135698859987554,0.138904041218426,0.122230680482621,0.109599756322882,0.133603974917676,0.442291530542008
"90",2011-01-04 17:00:00,0.102704669766732,0.135698859987554,0.138903999565307,0.122205646566588,0.109599756315928,0.133603915248109,0.44213063934944
"91",2011-01-04 18:00:00,0.102708862738294,0.135698859987554,0.138903966823258,0.122190869584949,0.109599756310947,0.133603869845246,0.441971770831561
"92",2011-01-04 19:00:00,0.10271401358392,0.135698859987554,0.138903941085982,0.122183608604367,0.109599756307405,0.133603835286551,0.441814880933061
"93",2011-01-04 20:00:00,0.102719338796173,0.135698859987554,0.138903920854945,0.122179196716023,0.109599756304885,0.133603808969551,0.441659925075235
"94",2011-01-04 21:00:00,0.102723756768908,0.135698859987554,0.138903904952158,0.122180807079288,0.109599756303072,0.133603788939003,0.441506854828492
"95",2011-01-04 22:00:00,0.102726759721827,0.135698859987554,0.138903892451623,0.122181377741966,0.109599756301749,0.13360377370887,0.441355615893764
"96",2011-01-04 23:00:00,0.102726716747464,0.135698859987554,0.138903882625448,0.122173967784847,0.109599756300766,0.133603762131438,0.441206147232184
"97",2011-01-05 00:00:00,0.102724469303472,0.135698859987554,0.138903874901467,0.122166563272254,0.109599756300027,0.133603753322241,0.441058381130031
"98",2011-01-05 01:00:00,0.102720351945804,0.135698859987554,0.138903868829935,0.122163246424652,0.109599756299468,0.133603746611378,0.440912243965292
"99",2011-01-05 02:00:00,0.102716233554883,0.135698859987554,0.138903864057329,0.122165165567339,0.109599756299048,0.13360374149723,0.440767657442268
"100",2011-01-05 03:00:00,0.102713129193125,0.135698859987554,0.13890386030576,0.122164948847752,0.109599756298736,0.133603737601718,0.440624540078294
"101",2011-01-05 04:00:00,0.102711801365286,0.135698859987554,0.138903857356794,0.122165985626173,0.109599756298506,0.133603734635733,0.440482808757996
"102",2011-01-05 05:00:00,0.102711633756903,0.135698859987554,0.138903855038725,0.122169141042492,0.10959975629834,0.133603732377199,0.44034238020783
"103",2011-01-05 06:00:00,0.10271230036818,0.135698859987554,0.13890385321658,0.122170772959425,0.109599756298221,0.133603730656867,0.440203172284192
"104",2011-01-05 07:00:00,0.102712797247336,0.135698859987554,0.138903851784263,0.122169158023518,0.109599756298135,0.13360372934668,0.440065105008226
"105",2011-01-05 08:00:00,0.102713003001499,0.135698859987554,0.138903850658375,0.122165152534659,0.109599756298074,0.133603728349452,0.439928101315908
"106",2011-01-05 09:00:00,0.102712738454012,0.135698859987554,0.138903849773357,0.12216578222641,0.10959975629803,0.133603727590771,0.439792087521985
"107",2011-01-05 10:00:00,0.10271245466817,0.135698859987554,0.138903849077679,0.122168259546706,0.109599756297997,0.133603727013506,0.439656993519322
"108",2011-01-05 11:00:00,0.102712247042743,0.135698859987554,0.138903848530833,0.122174137496009,0.109599756297973,0.133603726574068,0.439522752751019
"109",2011-01-05 12:00:00,0.102712397153271,0.135698859987554,0.138903848100978,0.122181860235799,0.109599756297954,0.133603726239451,0.439389302001949
"110",2011-01-05 13:00:00,0.102712863621112,0.135698859987554,0.138903847763085,0.122191327139911,0.109599756297941,0.133603725984668,0.439256581059712
"111",2011-01-05 14:00:00,0.10271347947367,0.135698859987554,0.138903847497481,0.122200657340217,0.10959975629793,0.1336037257907,0.43912453229373
"112",2011-01-05 15:00:00,0.102714105413381,0.135698859987554,0.138903847288699,0.122207520443978,0.109599756297923,0.133603725643017,0.43899310019645
"113",2011-01-05 16:00:00,0.102714544821544,0.135698859987554,0.138903847124584,0.122212555296167,0.109599756297917,0.13360372553055,0.438862230923526
"114",2011-01-05 17:00:00,0.102714711553287,0.135698859987554,0.138903846995579,0.122216150342986,0.109599756297913,0.133603725444895,0.438731871861587
"115",2011-01-05 18:00:00,0.102714565749726,0.135698859987554,0.138903846894174,0.122219517823109,0.109599756297911,0.133603725379674,0.438601971243572
"116",2011-01-05 19:00:00,0.102714236263454,0.135698859987554,0.138903846814463,0.122222571520976,0.109599756297908,0.133603725330026,0.438472477823457
"117",2011-01-05 20:00:00,0.102713783384753,0.135698859987554,0.138903846751805,0.12222552962808,0.109599756297907,0.133603725292237,0.438343340614966
"118",2011-01-05 21:00:00,0.102713438452587,0.135698859987554,0.138903846702552,0.122227638518453,0.109599756297906,0.133603725263471,0.438214508692925
"119",2011-01-05 22:00:00,0.102713240914096,0.135698859987554,0.138903846663837,0.122228831978017,0.109599756297905,0.133603725241571,0.438085931051475
"120",2011-01-05 23:00:00,0.102713231470814,0.135698859987554,0.138903846633403,0.122230005857879,0.109599756297904,0.133603725224898,0.437957556510333
"121",2011-01-06 00:00:00,0.102713318313597,0.135698859987554,0.138903846609481,0.122230930735287,0.109599756297904,0.133603725212206,0.437829333658665
"122",2011-01-06 01:00:00,0.102713433185081,0.135698859987554,0.138903846590677,0.122230789465041,0.109599756297904,0.133603725202543,0.437701210825655
"123",2011-01-06 02:00:00,0.102713481277492,0.135698859987554,0.138903846575896,0.122230453397016,0.109599756297903,0.133603725195186,0.437573136067297
"124",2011-01-06 03:00:00,0.102713471866282,0.135698859987554,0.138903846564277,0.122230482279958,0.109599756297903,0.133603725189584,0.437445057160089
"125",2011-01-06 04:00:00,0.102713407964198,0.135698859987554,0.138903846555143,0.122231170983226,0.109599756297903,0.133603725185319,0.437316921593854
"126",2011-01-06 05:00:00,0.102713348127205,0.135698859987554,0.138903846547964,0.122231506677154,0.109599756297903,0.133603725182071,0.437188676557676
"127",2011-01-06 06:00:00,0.102713316218953,0.135698859987554,0.13890384654232,0.12223167229044,0.109599756297903,0.133603725179599,0.437060268914754
"128",2011-01-06 07:00:00,0.102713341682879,0.135698859987554,0.138903846537884,0.122231981995181,0.109599756297903,0.133603725177717,0.43693164516362
"129",2011-01-06 08:00:00,0.102713402398333,0.135698859987554,0.138903846534397,0.122232250886322,0.109599756297903,0.133603725176284,0.436802751384651
"130",2011-01-06 09:00:00,0.102713480893404,0.135698859987554,0.138903846531656,0.122232252387221,0.109599756297903,0.133603725175193,0.436673533171942
"131",2011-01-06 10:00:00,0.102713549809628,0.135698859987554,0.138903846529502,0.122231948227873,0.109599756297903,0.133603725174362,0.436543935551492
"132",2011-01-06 11:00:00,0.102713584436446,0.135698859987554,0.138903846527808,0.122231929486176,0.109599756297903,0.13360372517373,0.436413902887202
"133",2011-01-06 12:00:00,0.10271358375424,0.135698859987554,0.138903846526477,0.122231876902825,0.109599756297903,0.133603725173248,0.436283378776459
"134",2011-01-06 13:00:00,0.102713551704063,0.135698859987554,0.13890384652543,0.122231852919954,0.109599756297903,0.133603725172882,0.43615230593714
"135",2011-01-06 14:00:00,0.10271350593699,0.135698859987554,0.138903846524608,0.122231673041393,0.109599756297903,0.133603725172603,0.436020626087711
"136",2011-01-06 15:00:00,0.102713461730451,0.135698859987554,0.138903846523961,0.122231396314237,0.109599756297903,0.133603725172391,0.435888279821818
"137",2011-01-06 16:00:00,0.102713437882336,0.135698859987554,0.138903846523453,0.122230974820437,0.109599756297903,0.133603725172229,0.435755206478432
"138",2011-01-06 17:00:00,0.10271343138373,0.135698859987554,0.138903846523053,0.122230414485369,0.109599756297903,0.133603725172106,0.435621344008162
"139",2011-01-06 18:00:00,0.102713444123322,0.135698859987554,0.138903846522739,0.122229858848654,0.109599756297903,0.133603725172012,0.43548662883599
"140",2011-01-06 19:00:00,0.102713460418876,0.135698859987554,0.138903846522492,0.122229320687019,0.109599756297903,0.13360372517194,0.435350995720275
"141",2011-01-06 20:00:00,0.102713472941262,0.135698859987554,0.138903846522298,0.12222885813085,0.109599756297903,0.133603725171886,0.435214377607539
"142",2011-01-06 21:00:00,0.102713474292256,0.135698859987554,0.138903846522146,0.122228541113492,0.109599756297903,0.133603725171845,0.435076705482268
"143",2011-01-06 22:00:00,0.102713467738062,0.135698859987554,0.138903846522026,0.122228376869299,0.109599756297903,0.133603725171813,0.434937908210729
"144",2011-01-06 23:00:00,0.102713456443495,0.135698859987554,0.138903846521932,0.122228208961037,0.109599756297903,0.133603725171789,0.434797912377639
"145",2011-01-07 00:00:00,0.102713448392399,0.135698859987554,0.138903846521857,0.122227996221684,0.109599756297903,0.133603725171771,0.434656642114393
"146",2011-01-07 01:00:00,0.102713446175257,0.135698859987554,0.138903846521799,0.122227851061897,0.109599756297903,0.133603725171757,0.434514018917465
"147",2011-01-07 02:00:00,0.102713451105353,0.135698859987554,0.138903846521753,0.12222778943611,0.109599756297903,0.133603725171747,0.434369961455564
"148",2011-01-07 03:00:00,0.102713459839513,0.135698859987554,0.138903846521717,0.122227685684828,0.109599756297903,0.133603725171739,0.434224385364052
"149",2011-01-07 04:00:00,0.10271346953813,0.135698859987554,0.138903846521689,0.122227584237916,0.109599756297903,0.133603725171732,0.434077203025116
"150",2011-01-07 05:00:00,0.102713475928817,0.135698859987554,0.138903846521667,0.122227530930338,0.109599756297903,0.133603725171728,0.433928323332145
"151",2011-01-07 06:00:00,0.102713477626266,0.135698859987554,0.138903846521649,0.12222756693803,0.109599756297903,0.133603725171724,0.433777651436673
"152",2011-01-07 07:00:00,0.102713475206295,0.135698859987554,0.138903846521636,0.122227566991554,0.109599756297903,0.133603725171721,0.433625088476214
"153",2011-01-07 08:00:00,0.102713469871072,0.135698859987554,0.138903846521625,0.122227534238667,0.109599756297903,0.133603725171719,0.433470531281175
"154",2011-01-07 09:00:00,0.102713464536204,0.135698859987554,0.138903846521616,0.122227510011806,0.109599756297903,0.133603725171718,0.433313872058893
"155",2011-01-07 10:00:00,0.102713460853848,0.135698859987554,0.13890384652161,0.122227493394152,0.109599756297903,0.133603725171717,0.433154998052691
"156",2011-01-07 11:00:00,0.102713459876451,0.135698859987554,0.138903846521604,0.122227467167354,0.109599756297903,0.133603725171716,0.432993791173593
"157",2011-01-07 12:00:00,0.102713460992241,0.135698859987554,0.1389038465216,0.122227426530149,0.109599756297903,0.133603725171715,0.43283012760213
"158",2011-01-07 13:00:00,0.102713463522578,0.135698859987554,0.138903846521597,0.122227420204423,0.109599756297903,0.133603725171715,0.432663877357322
"159",2011-01-07 14:00:00,0.102713465447994,0.135698859987554,0.138903846521595,0.122227417510229,0.109599756297903,0.133603725171714,0.432494903829606
"160",2011-01-07 15:00:00,0.102713466405666,0.135698859987554,0.138903846521593,0.122227429106057,0.109599756297903,0.133603725171714,0.432323063274088
"161",2011-01-07 16:00:00,0.102713465796829,0.135698859987554,0.138903846521591,0.122227442291228,0.109599756297903,0.133603725171714,0.432148204260026
"162",2011-01-07 17:00:00,0.102713464395002,0.135698859987554,0.13890384652159,0.122227460036016,0.109599756297903,0.133603725171713,0.43197016707195
"163",2011-01-07 18:00:00,0.102713462850702,0.135698859987554,0.138903846521589,0.122227471025046,0.109599756297903,0.133603725171713,0.431788783057283
"164",2011-01-07 19:00:00,0.102713462061165,0.135698859987554,0.138903846521588,0.122227484636366,0.109599756297903,0.133603725171713,0.43160387391461
"165",2011-01-07 20:00:00,0.102713462150314,0.135698859987554,0.138903846521587,0.122227514021355,0.109599756297903,0.133603725171713,0.431415250916063
"166",2011-01-07 21:00:00,0.102713463067103,0.135698859987554,0.138903846521587,0.122227547793697,0.109599756297903,0.133603725171713,0.431222714056423
"167",2011-01-07 22:00:00,0.102713464280373,0.135698859987554,0.138903846521587,0.12222757475052,0.109599756297903,0.133603725171713,0.431026051120565
"168",2011-01-07 23:00:00,0.102713465318674,0.135698859987554,0.138903846521586,0.122227605842417,0.109599756297903,0.133603725171713,0.430825036659806
"169",2011-01-08 00:00:00,0.102713465786958,0.135698859987554,0.138903846521586,0.122227645107522,0.109599756297903,0.133603725171713,0.430619430866422
"170",2011-01-08 01:00:00,0.102713465679509,0.135698859987554,0.138903846521586,0.122227674173566,0.109599756297903,0.133603725171713,0.430408978334177
"171",2011-01-08 02:00:00,0.10271346511587,0.135698859987554,0.138903846521586,0.122227685839627,0.109599756297903,0.133603725171713,0.430193406691007
"172",2011-01-08 03:00:00,0.102713464405292,0.135698859987554,0.138903846521586,0.122227695214336,0.109599756297903,0.133603725171713,0.429972425088086
"173",2011-01-08 04:00:00,0.102713463883579,0.135698859987554,0.138903846521586,0.122227711215585,0.109599756297903,0.133603725171713,0.42974572252722
"174",2011-01-08 05:00:00,0.102713463651605,0.135698859987554,0.138903846521585,0.122227720338702,0.109599756297903,0.133603725171713,0.429512966005934
"175",2011-01-08 06:00:00,0.102713463765407,0.135698859987554,0.138903846521585,0.122227724305416,0.109599756297903,0.133603725171713,0.429273798456534
"176",2011-01-08 07:00:00,0.102713464069179,0.135698859987554,0.138903846521585,0.122227727967743,0.109599756297903,0.133603725171713,0.42902783645186
"177",2011-01-08 08:00:00,0.102713464398243,0.135698859987554,0.138903846521585,0.12222773835219,0.109599756297903,0.133603725171713,0.428774667646258
"178",2011-01-08 09:00:00,0.102713464576317,0.135698859987554,0.138903846521585,0.122227743446789,0.109599756297903,0.133603725171713,0.42851384791537
"179",2011-01-08 10:00:00,0.102713464586631,0.135698859987554,0.138903846521585,0.122227744219494,0.109599756297903,0.133603725171713,0.428244898152514
"180",2011-01-08 11:00:00,0.102713464412315,0.135698859987554,0.138903846521585,0.122227745193257,0.109599756297903,0.133603725171713,0.427967300672572
"181",2011-01-08 12:00:00,0.102713464201205,0.135698859987554,0.138903846521585,0.122227746986793,0.109599756297903,0.133603725171713,0.427680495166101
"182",2011-01-08 13:00:00,0.102713464028083,0.135698859987554,0.138903846521585,0.122227748212147,0.109599756297903,0.133603725171713,0.427383874136712
"183",2011-01-08 14:00:00,0.102713463981158,0.135698859987554,0.138903846521585,0.122227748849858,0.109599756297903,0.133603725171713,0.427076777743094
"184",2011-01-08 15:00:00,0.102713464048453,0.135698859987554,0.138903846521585,0.122227752052017,0.109599756297903,0.133603725171713,0.426758487953207
"185",2011-01-08 16:00:00,0.102713464196802,0.135698859987554,0.138903846521585,0.122227753644063,0.109599756297903,0.133603725171713,0.426428221901371
"186",2011-01-08 17:00:00,0.102713464344196,0.135698859987554,0.138903846521585,0.122227754910318,0.109599756297903,0.133603725171713,0.426085124318794
"187",2011-01-08 18:00:00,0.102713464438739,0.135698859987554,0.138903846521585,0.122227755980152,0.109599756297903,0.133603725171713,0.425728258883583
"188",2011-01-08 19:00:00,0.102713464453293,0.135698859987554,0.138903846521585,0.122227756935937,0.109599756297903,0.133603725171713,0.425356598306418
"189",2011-01-08 20:00:00,0.102713464399647,0.135698859987554,0.138903846521585,0.122227755314684,0.109599756297903,0.133603725171713,0.424969012931666
"190",2011-01-08 21:00:00,0.102713464310662,0.135698859987554,0.138903846521585,0.122227752949983,0.109599756297903,0.133603725171713,0.424564257588895
"191",2011-01-08 22:00:00,0.102713464231943,0.135698859987554,0.138903846521585,0.122227752153823,0.109599756297903,0.133603725171713,0.424140956374599
"192",2011-01-08 23:00:00,0.102713464189905,0.135698859987554,0.138903846521585,0.122227751678071,0.109599756297903,0.133603725171713,0.423697584975464
